sequence_ID	prediction
CP006944.1_from_1927243_to_1927967_total_725_2	EC:3.1.3.18
CP006944.1_from_1934455_to_1937032_total_2578_3	EC:3.6.1.1
CP006944.1_from_1937041_to_1944621_total_7581_2	EC:2.7.4.9
CP006944.1_from_1937041_to_1944621_total_7581_6	EC:3.6.1.54
CP006944.1_from_1965021_to_1986085_total_21065_10	EC:3.2.2.9
CP006944.1_from_1965021_to_1986085_total_21065_11	EC:2.8.4.4
CP006944.1_from_1987012_to_1998992_total_11981_8	EC:3.5.1.88
CP006944.1_from_1987012_to_1998992_total_11981_10	EC:4.2.1.59;EC:5.3.3.14
CP006944.1_from_1987012_to_1998992_total_11981_11	EC:3.4.21.53
CP006944.1_from_2000041_to_2016036_total_15996_4	EC:1.11.1.24
CP006944.1_from_2000041_to_2016036_total_15996_7	EC:2.1.3.15
CP006944.1_from_2000041_to_2016036_total_15996_10	EC:2.7.1.33
CP006944.1_from_2016080_to_2024945_total_8866_8	EC:2.1.1.35
CP006944.1_from_2072160_to_2083533_total_11374_6	EC:6.3.5.3
CP006944.1_from_2083588_to_2085582_total_1995_2	EC:2.7.1.51
CP006944.1_from_2085584_to_2091880_total_6297_1	EC:5.1.3.29
CP006944.1_from_2094218_to_2099999_total_5782_1	EC:1.2.1.84
CP006944.1_from_2100785_to_2112553_total_11769_3	EC:1.4.3.5
CP006944.1_from_2100785_to_2112553_total_11769_4	EC:2.9.1.1
CP006944.1_from_2100785_to_2112553_total_11769_6	EC:2.7.1.60
CP006944.1_from_2100785_to_2112553_total_11769_7	EC:4.1.3.3
CP006944.1_from_2100785_to_2112553_total_11769_10	EC:5.3.1.4
CP006944.1_from_2112556_to_2114668_total_2113_3	EC:3.6.3.17
CP006944.1_from_2119983_to_2130098_total_10116_5	EC:3.2.2.1;EC:3.2.2.8
CP008984.1_from_55199_to_56089_total_891_2	EC:4.1.2.25
CP008984.1_from_81364_to_82377_total_1014_1	EC:2.4.2.9
CP008984.1_from_100825_to_101645_total_821_1	EC:2.4.2.8
CP008984.1_from_108753_to_109714_total_962_2	EC:2.7.7.6;EC:2.7.7.8
CP008984.1_from_130335_to_132965_total_2631_3	EC:4.2.1.113
CP008984.1_from_134260_to_135006_total_747_1	EC:5.3.1.1
CP008984.1_from_135410_to_136798_total_1389_2	EC:1.3.98.3
CP008984.1_from_137872_to_140009_total_2138_4	EC:2.1.1.45
CP008984.1_from_173503_to_173934_total_432_1	EC:5.2.1.8
CP008984.1_from_204442_to_206171_total_1730_2	EC:2.7.7.7
CP008984.1_from_321867_to_324385_total_2519_3	EC:3.1.3.2
CP008984.1_from_329248_to_330786_total_1539_1	EC:6.1.1.2
CP008984.1_from_352976_to_353831_total_856_2	EC:2.1.1.223
CP008984.1_from_407488_to_407911_total_424_1	EC:2.7.4.22
CP008984.1_from_409586_to_413140_total_3555_2	EC:2.5.1.31
CP008984.1_from_509876_to_512461_total_2586_2	EC:5.1.3.3
CP008984.1_from_550116_to_551600_total_1485_1	EC:1.3.5.4
CP008984.1_from_642011_to_645978_total_3968_2	EC:3.6.3.17
CP008984.1_from_674985_to_676949_total_1965_2	EC:3.6.1.22
CP008984.1_from_719062_to_719676_total_615_1	EC:7.2.1.1
CP008984.1_from_741900_to_743553_total_1654_1	EC:2.1.1.190
CP008984.1_from_745115_to_745751_total_637_2	EC:2.7.1.107
CP008984.1_from_781443_to_784590_total_3148_5	EC:6.1.1.14
CP008984.1_from_798259_to_799517_total_1259_2	EC:3.1.3.7
CP008984.1_from_845834_to_846217_total_384_2	EC:2.7.7.6
CP008984.1_from_846764_to_847226_total_463_1	EC:2.7.7.6
CP008984.1_from_888636_to_889725_total_1090_2	None
CP008984.1_from_998789_to_1001764_total_2976_1	EC:7.1.2.2
CP008984.1_from_1001800_to_1003584_total_1785_2	EC:3.6.3.14
CP008984.1_from_1009917_to_1010931_total_1015_1	EC:2.3.1.30
CP008984.1_from_1104292_to_1105745_total_1454_1	EC:1.17.4.1
CP008984.1_from_1161160_to_1162427_total_1268_1	EC:4.2.1.2
CP008984.1_from_1176939_to_1177628_total_690_2	EC:4.1.2.50
CP008984.1_from_1251738_to_1253568_total_1831_1	EC:4.2.1.2
CP008984.1_from_1268840_to_1269755_total_916_1	EC:2.7.4.3
CP008984.1_from_1307179_to_1308352_total_1174_1	EC:6.1.1.1
CP008984.1_from_1312092_to_1314334_total_2243_1	EC:7.1.1.1
CP008984.1_from_1354939_to_1356901_total_1963_2	EC:1.3.1.12
CP008984.1_from_1373591_to_1375109_total_1519_2	EC:2.1.1.198
CP008984.1_from_1375929_to_1378059_total_2131_2	EC:1.6.99.3
CP008984.1_from_1391864_to_1393217_total_1354_2	EC:2.7.1.69
CP008984.1_from_1426522_to_1432144_total_5623_1	EC:2.4.1.1
CP008984.1_from_1486606_to_1488416_total_1811_1	EC:4.1.3.27
CP008984.1_from_1501662_to_1503651_total_1990_2	EC:4.2.1.20
CP008984.1_from_1560895_to_1562215_total_1321_2	EC:2.1.1.166
CP008984.1_from_1653720_to_1656432_total_2713_1	EC:6.5.1.2
CP008984.1_from_1706870_to_1707939_total_1070_1	EC:2.7.1.60
CP008984.1_from_1738360_to_1741210_total_2851_1	EC:2.3.1.243
CP008984.1_from_1826867_to_1827990_total_1124_2	EC:2.5.1.58
CP008984.1_from_1865584_to_1865837_total_254_1	None
CP008984.1_from_1901136_to_1902382_total_1247_1	EC:7.6.2.11
CP008984.1_from_1923466_to_1924461_total_996_1	EC:2.7.1.148
CP008984.1_from_1930903_to_1931940_total_1038_1	EC:2.6.1.9
CP008984.1_from_1996677_to_1998400_total_1724_2	EC:3.6.4.12
CP008984.1_from_1998550_to_1999480_total_931_1	EC:3.1.22.4
CP008984.1_from_2060172_to_2061826_total_1655_2	EC:2.7.1.26;EC:2.7.7.2
CP008984.1_from_2080241_to_2082065_total_1825_1	EC:3.6.1.54
CP008984.1_from_2084996_to_2085542_total_547_1	EC:2.3.1.54
CP008984.1_from_2088598_to_2090419_total_1822_3	EC:3.2.1.52
CP017477.1_from_5952_to_6670_total_719_1	EC:5.1.1.7
CP017477.1_from_23195_to_24501_total_1307_2	EC:2.7.4.25
CP017477.1_from_43658_to_45654_total_1997_2	EC:2.1.2.9
CP017477.1_from_49907_to_52011_total_2105_2	EC:5.2.1.8
CP017477.1_from_165735_to_167976_total_2242_2	EC:2.7.1.71
CP017477.1_from_191933_to_194012_total_2080_2	EC:4.3.2.2
CP017477.1_from_217159_to_218868_total_1710_2	EC:5.2.1.8
CP017477.1_from_228148_to_229215_total_1068_1	EC:1.3.5.2
CP017477.1_from_232639_to_234077_total_1439_2	EC:2.4.2.17
CP017477.1_from_238132_to_238804_total_673_1	EC:3.5.1.2
CP017477.1_from_361719_to_364460_total_2742_4	EC:4.2.1.96
CP017477.1_from_404394_to_404968_total_575_1	EC:1.11.1.24
CP017477.1_from_483256_to_484090_total_835_1	EC:3.4.11.18
CP017477.1_from_533503_to_538241_total_4739_2	EC:1.4.1.1
CP017477.1_from_548375_to_550719_total_2345_3	EC:4.1.1.20
CP017477.1_from_567795_to_570215_total_2421_2	EC:2.5.1.7
CP017477.1_from_589194_to_589861_total_668_1	EC:2.1.1.77
CP017477.1_from_606559_to_607258_total_700_1	EC:4.2.99.18
CP017477.1_from_725885_to_728097_total_2213_3	None
CP017477.1_from_738089_to_739703_total_1615_1	EC:2.5.1.75
CP017477.1_from_801346_to_803030_total_1685_2	EC:2.7.1.11
CP017477.1_from_902164_to_903407_total_1244_2	EC:2.7.7.38
CP017477.1_from_945399_to_946494_total_1096_1	EC:5.2.1.8
CP017477.1_from_968078_to_969167_total_1090_1	EC:2.8.1.8
CP017477.1_from_978337_to_980036_total_1700_2	EC:4.3.3.7
CP017477.1_from_1077783_to_1079030_total_1248_2	EC:2.4.2.1
CP017477.1_from_1202441_to_1203176_total_736_1	EC:1.17.1.8
CP017477.1_from_1216804_to_1218463_total_1660_2	EC:2.1.1.193
CP017477.1_from_1241256_to_1242902_total_1647_1	EC:3.6.3.25
CP017477.1_from_1281924_to_1282892_total_969_1	EC:3.1.26.11
CP017477.1_from_1378466_to_1378715_total_250_1	EC:6.3.5.2
CP017477.1_from_1397982_to_1398709_total_728_1	EC:2.5.1.15
CP017477.1_from_1398751_to_1399798_total_1048_1	EC:3.2.2.n1
CP017477.1_from_1421973_to_1423645_total_1673_2	EC:2.7.7.85
CP017477.1_from_1426188_to_1427128_total_941_1	EC:5.4.99.12
CP017477.1_from_1439310_to_1441370_total_2061_3	EC:2.7.1.33
CP017477.1_from_1503619_to_1504354_total_736_1	EC:2.4.2.10
CP017477.1_from_1504923_to_1506625_total_1703_1	None
CP017477.1_from_1512036_to_1513471_total_1436_2	EC:2.7.7.3
CP017477.1_from_1611505_to_1612568_total_1064_1	EC:1.1.1.271
CP017477.1_from_1622652_to_1623720_total_1069_1	EC:5.4.99.12
CP017477.1_from_1630970_to_1631486_total_517_2	EC:1.4.1.13
CP017477.1_from_1644332_to_1645454_total_1123_2	EC:6.3.3.2
CP017477.1_from_1651655_to_1653816_total_2162_3	EC:2.6.1.42
CP017477.1_from_1654274_to_1656926_total_2653_2	None
CP017477.1_from_1772236_to_1774489_total_2254_3	EC:2.5.1.141
CP017477.1_from_1783916_to_1785100_total_1185_1	EC:2.3.1.39
CP017477.1_from_1884570_to_1886360_total_1791_1	EC:5.1.3.13
CP017477.1_from_1884570_to_1886360_total_1791_2	EC:2.7.7.24
CP017477.1_from_1891674_to_1892586_total_913_1	EC:3.1.26.5
CP017477.1_from_1960723_to_1963871_total_3149_3	EC:1.8.4.12
CP017477.1_from_2052601_to_2053757_total_1157_1	EC:4.1.2.25
CP017477.1_from_2088182_to_2089820_total_1639_1	EC:1.9.3.1
CP017477.1_from_2105148_to_2108164_total_3017_1	EC:4.3.1.19
CP017477.1_from_2120520_to_2122035_total_1516_1	EC:2.7.1.39
CP017477.1_from_2238727_to_2240323_total_1597_1	EC:3.5.2.3
CP017477.1_from_2535054_to_2536310_total_1257_2	EC:6.1.1.20
CP017477.1_from_2666329_to_2667199_total_871_1	EC:4.2.1.1
CP017477.1_from_2690992_to_2691985_total_994_2	EC:6.3.2.1
CP017477.1_from_2728693_to_2730356_total_1664_2	EC:5.3.1.17
CP017477.1_from_2817726_to_2819344_total_1619_2	EC:3.1.1.29
CP017477.1_from_2838171_to_2838747_total_577_1	EC:1.13.11.27
CP017477.1_from_2910237_to_2911652_total_1416_2	EC:3.4.23.36
CP017477.1_from_2976068_to_2978153_total_2086_3	EC:5.1.1.1
CP017477.1_from_3033774_to_3035436_total_1663_1	EC:5.1.1.3
CP017477.1_from_3119825_to_3121122_total_1298_1	EC:6.3.1.5
CP017477.1_from_3163522_to_3165453_total_1932_1	EC:2.1.2.3;EC:3.5.4.10
CP017477.1_from_3244284_to_3245560_total_1277_2	EC:2.3.1.30
CP017477.1_from_3245594_to_3246431_total_838_2	EC:2.5.1.47
CP017477.1_from_3249392_to_3252523_total_3132_2	EC:1.5.1.20
CP017477.1_from_3287738_to_3289737_total_2000_1	EC:2.7.7.12
CP017477.1_from_3290689_to_3295615_total_4927_5	EC:3.1.1.96
CP017477.1_from_3335573_to_3336479_total_907_2	EC:7.2.1.1
CP017477.1_from_3352227_to_3355047_total_2821_2	EC:2.2.1.7
CP017477.1_from_3372263_to_3373571_total_1309_2	EC:5.1.3.2
CP017477.1_from_3460746_to_3461971_total_1226_1	None
CP017477.1_from_3488806_to_3490827_total_2022_1	EC:5.3.1.24
CP017477.1_from_3503344_to_3505868_total_2525_2	EC:1.1.1.37
CP017477.1_from_3511540_to_3512684_total_1145_1	EC:2.7.4.3
CP017477.1_from_3729136_to_3731341_total_2206_1	EC:3.5.1.88
CP017477.1_from_3769952_to_3771904_total_1953_2	EC:1.3.1.9
CP016668.1_from_59949_to_60884_total_936_1	EC:2.5.1.61
CP016668.1_from_70315_to_72952_total_2638_1	EC:1.1.1.1
CP016668.1_from_92103_to_93926_total_1824_2	EC:7.2.1.1
CP016668.1_from_94897_to_96436_total_1540_1	EC:7.2.1.1
CP016668.1_from_100362_to_103243_total_2882_3	EC:2.1.2.10
CP016668.1_from_107488_to_108549_total_1062_1	None
CP016668.1_from_122271_to_123311_total_1041_2	EC:2.1.1.228
CP016668.1_from_133357_to_135261_total_1905_2	EC:3.6.1.31
CP016668.1_from_153339_to_163651_total_10313_2	EC:2.7.11.33;EC:2.7.4.28
CP016668.1_from_163806_to_165166_total_1361_2	EC:5.3.1.16
CP016668.1_from_172019_to_174370_total_2352_1	EC:4.3.2.1
CP016668.1_from_201468_to_204033_total_2566_2	EC:2.7.4.9
CP016668.1_from_204249_to_207721_total_3473_2	EC:2.7.1.130
CP016668.1_from_204249_to_207721_total_3473_5	EC:2.7.7.38
CP016668.1_from_208241_to_210519_total_2279_1	EC:4.2.1.20
CP016668.1_from_214124_to_216519_total_2396_1	EC:2.5.1.78
CP016668.1_from_214124_to_216519_total_2396_3	EC:3.1.26.3
CP016668.1_from_235180_to_239899_total_4720_3	EC:4.2.1.70;EC:5.4.99.23
CP016668.1_from_257091_to_259632_total_2542_3	EC:2.1.1.37
CP016668.1_from_259656_to_261537_total_1882_1	EC:3.1.21.4
CP016668.1_from_265694_to_266498_total_805_1	EC:2.6.1.62
CP016668.1_from_289231_to_289978_total_748_1	EC:2.7.7.8
CP016668.1_from_301258_to_303751_total_2494_5	EC:2.4.2.9
CP016668.1_from_323358_to_328416_total_5059_2	EC:3.1.1.29
CP016668.1_from_323358_to_328416_total_5059_6	EC:2.1.1.166
CP016668.1_from_329488_to_330513_total_1026_2	None
CP016668.1_from_331094_to_334578_total_3485_1	EC:3.5.4.16
CP016668.1_from_331094_to_334578_total_3485_4	EC:2.7.1.23
CP016668.1_from_341487_to_346572_total_5086_3	EC:2.7.4.3
CP016668.1_from_341487_to_346572_total_5086_4	EC:4.1.1.23
CP016668.1_from_377305_to_379514_total_2210_1	EC:2.1.2.11
CP016668.1_from_381434_to_383721_total_2288_3	EC:2.7.1.148
CP016668.1_from_383852_to_386099_total_2248_1	EC:2.7.6.1
CP016668.1_from_401217_to_402763_total_1547_1	EC:3.6.1.23
CP016668.1_from_446118_to_447452_total_1335_1	EC:2.4.99.6
CP016668.1_from_458747_to_459680_total_934_1	EC:2.1.1.185
CP016668.1_from_460884_to_464412_total_3529_1	EC:2.5.1.75
CP016668.1_from_467685_to_468873_total_1189_2	EC:1.5.1.20
CP016668.1_from_494061_to_496012_total_1952_2	EC:4.1.1.65
CP016668.1_from_560382_to_562889_total_2508_3	EC:3.1.3.11
CP016668.1_from_571019_to_573407_total_2389_2	EC:2.7.2.11
CP016668.1_from_575343_to_577033_total_1691_2	EC:2.5.1.145
CP016668.1_from_577141_to_579898_total_2758_3	EC:2.7.2.8
CP016668.1_from_617152_to_619671_total_2520_1	EC:4.2.1.9
CP016668.1_from_628592_to_629631_total_1040_2	EC:4.2.1.136
CP016668.1_from_632636_to_634428_total_1793_1	EC:3.1.13.1
CP016668.1_from_638251_to_641477_total_3227_4	EC:1.16.3.1
CP016668.1_from_646572_to_647750_total_1179_1	EC:3.2.2.27
CP016668.1_from_670052_to_672401_total_2350_1	EC:2.7.7.72
CP016668.1_from_704364_to_708135_total_3772_2	EC:4.2.1.33
CP016668.1_from_704364_to_708135_total_3772_4	EC:4.2.1.33
CP016668.1_from_708206_to_709509_total_1304_3	EC:3.1.21.4
CP016668.1_from_723358_to_727661_total_4304_4	EC:2.7.1.31
CP016668.1_from_756524_to_758616_total_2093_2	EC:2.3.1.51
CP016668.1_from_764749_to_766748_total_2000_1	EC:2.7.4.25
CP016668.1_from_768169_to_769256_total_1088_1	EC:1.1.1.284
CP016668.1_from_772116_to_773930_total_1815_1	EC:2.1.1.192
CP016668.1_from_773949_to_776902_total_2954_2	EC:1.17.7.3
CP016668.1_from_773949_to_776902_total_2954_3	EC:3.4.21.92
CP016668.1_from_816278_to_817412_total_1135_1	EC:3.1.3.25
CP016668.1_from_824540_to_827529_total_2990_1	EC:6.3.5.7
CP016668.1_from_828751_to_830125_total_1375_2	EC:1.4.3.5
CP016668.1_from_852101_to_853499_total_1399_1	EC:1.1.-.-
CP016668.1_from_864643_to_866704_total_2062_2	EC:3.1.1.31
CP016668.1_from_871636_to_873531_total_1896_1	EC:1.1.1.284
CP016668.1_from_873537_to_874491_total_955_1	EC:1.15.1.1
CP016668.1_from_903770_to_910594_total_6825_5	EC:2.5.1.19
CP016668.1_from_931668_to_934311_total_2644_1	EC:2.7.7.7
CP016668.1_from_984653_to_987900_total_3248_2	EC:2.7.7.56
CP016668.1_from_1039083_to_1040864_total_1782_1	EC:6.3.4.2
CP016668.1_from_1043634_to_1045056_total_1423_3	EC:2.7.1.107
CP016668.1_from_1045165_to_1046590_total_1426_1	EC:6.3.2.3
CP016668.1_from_1051797_to_1054163_total_2367_2	EC:2.1.2.2
CP016668.1_from_1058944_to_1061111_total_2168_1	EC:4.2.1.3;EC:4.2.1.99
CP016668.1_from_1062378_to_1063930_total_1553_2	EC:1.1.1.86
CP016668.1_from_1067955_to_1068889_total_935_2	EC:2.4.2.17
CP016668.1_from_1070050_to_1072937_total_2888_1	EC:1.1.1.23
CP016668.1_from_1070050_to_1072937_total_2888_2	EC:2.6.1.9
CP016668.1_from_1087668_to_1092916_total_5249_2	EC:2.1.1.37
CP016668.1_from_1141399_to_1145948_total_4550_3	EC:5.1.1.1
CP016668.1_from_1159494_to_1160022_total_529_2	EC:2.7.7.6
CP016668.1_from_1160066_to_1161232_total_1167_2	EC:2.4.2.7
CP016668.1_from_1178553_to_1183064_total_4512_4	EC:4.2.3.5
CP016668.1_from_1185825_to_1188758_total_2934_2	EC:6.1.1.11
CP016668.1_from_1193472_to_1196305_total_2834_2	EC:2.5.1.15
CP016668.1_from_1197332_to_1206904_total_9573_1	EC:4.1.1.98
CP016668.1_from_1228088_to_1232209_total_4122_2	EC:1.9.3.1
CP016668.1_from_1255067_to_1257445_total_2379_2	EC:2.1.1.197
CP016668.1_from_1261216_to_1264241_total_3026_2	EC:3.5.3.11
CP016668.1_from_1261216_to_1264241_total_3026_3	EC:4.1.1.19
CP016668.1_from_1265305_to_1267620_total_2316_1	EC:6.1.1.23
CP016668.1_from_1277754_to_1281956_total_4203_3	EC:5.1.1.3
CP016668.1_from_1289292_to_1291215_total_1924_4	EC:2.6.99.2
CP016668.1_from_1312760_to_1313972_total_1213_1	EC:2.7.2.1
CP016668.1_from_1325431_to_1331248_total_5818_5	EC:6.3.2.8
CP016668.1_from_1333746_to_1337994_total_4249_3	EC:2.7.8.13
CP016668.1_from_1346425_to_1348492_total_2068_1	EC:3.6.1.27
CP016668.1_from_1367993_to_1369835_total_1843_2	EC:5.4.2.6
CP016668.1_from_1370947_to_1373550_total_2604_2	None
CP016668.1_from_1393639_to_1398728_total_5090_6	EC:6.3.1.2
CP016668.1_from_1413805_to_1415384_total_1580_2	EC:4.4.1.5
CP016668.1_from_1419268_to_1420322_total_1055_1	EC:2.3.1.117
CP016668.1_from_1420723_to_1426116_total_5394_5	EC:3.4.23.43
CP016668.1_from_1467023_to_1468390_total_1368_1	None
CP016668.1_from_1489223_to_1490502_total_1280_1	EC:2.5.1.129
CP016668.1_from_1548513_to_1550227_total_1715_2	None
CP016668.1_from_1594948_to_1596415_total_1468_3	EC:2.7.7.18
CP016668.1_from_1600736_to_1602988_total_2253_1	EC:2.7.1.39
CP016668.1_from_1600736_to_1602988_total_2253_2	EC:2.1.1.222;EC:2.1.1.64
CP016668.1_from_1607669_to_1608538_total_870_1	EC:3.1.3.82
CP016668.1_from_1611031_to_1612192_total_1162_1	EC:5.4.99.12
CP016668.1_from_1620435_to_1625062_total_4628_3	EC:2.7.3.9
CP016668.1_from_1647790_to_1651483_total_3694_2	EC:2.5.1.3
CP016668.1_from_1656793_to_1658501_total_1709_2	EC:1.2.1.11
CP016668.1_from_1660429_to_1663992_total_3564_1	EC:6.1.1.16
CP016668.1_from_1665657_to_1667437_total_1781_3	EC:5.3.1.28
CP016668.1_from_1670523_to_1670971_total_449_1	EC:1.1.5.4
CP016668.1_from_1711524_to_1714825_total_3302_3	EC:2.7.7.87
CP016668.1_from_1714828_to_1716387_total_1560_3	None
CP016668.1_from_1725389_to_1734824_total_9436_3	EC:6.1.1.17
CP016668.1_from_1725389_to_1734824_total_9436_5	EC:1.20.4.1
CP016668.1_from_1725389_to_1734824_total_9436_11	EC:2.5.1.7
CP016668.1_from_1742486_to_1745988_total_3503_2	EC:5.2.1.8
CP016668.1_from_1791710_to_1793714_total_2005_1	EC:2.7.7.24
CP016668.1_from_1791710_to_1793714_total_2005_2	EC:4.2.1.46
CP016668.1_from_1794456_to_1796169_total_1714_2	EC:2.7.7.9
CP016668.1_from_1801282_to_1804950_total_3669_2	EC:2.7.7.43
CP016668.1_from_1801282_to_1804950_total_3669_3	EC:3.2.1.183
CP016668.1_from_1813516_to_1815443_total_1928_1	EC:2.7.7.24
CP016668.1_from_1843277_to_1844268_total_992_2	EC:3.5.1.88
CP016668.1_from_1844279_to_1845399_total_1121_1	EC:2.1.2.9
CP016668.1_from_1845490_to_1849124_total_3635_3	EC:2.7.13.3;EC:4.6.1.1
CP016668.1_from_1862751_to_1867476_total_4726_1	EC:2.7.7.6
CP016668.1_from_1889423_to_1890366_total_944_1	EC:2.7.7.6
CP016668.1_from_1919037_to_1923109_total_4073_3	EC:1.1.1.262
CP016668.1_from_1923132_to_1924863_total_1732_1	EC:3.1.26.12
CP016668.1_from_1925804_to_1930394_total_4591_3	EC:2.4.1.182
CP016668.1_from_1930590_to_1931426_total_837_1	EC:1.17.1.8
CP016668.1_from_1935056_to_1939838_total_4783_4	EC:4.3.1.17
CP016668.1_from_1950188_to_1953115_total_2928_1	EC:1.11.1.6
CP016668.1_from_1964046_to_1965430_total_1385_2	EC:3.5.2.9
CP016668.1_from_1972202_to_1975953_total_3752_2	EC:1.6.5.11
CP016668.1_from_1976352_to_1977698_total_1347_2	EC:1.6.5.11
CP016668.1_from_1987916_to_1989232_total_1317_1	EC:1.6.5.11
CP016668.1_from_1991101_to_1996379_total_5279_5	EC:3.6.4.12
CP016668.1_from_2002737_to_2006015_total_3279_2	EC:4.1.1.48
CP016668.1_from_2024418_to_2029945_total_5528_2	EC:2.1.1.37
CP016668.1_from_2041275_to_2042702_total_1428_1	EC:2.3.1.274
CP016668.1_from_2050691_to_2053972_total_3282_2	EC:2.7.4.1
CP016668.1_from_2060500_to_2063381_total_2882_4	EC:5.3.1.1
CP016668.1_from_2063429_to_2064403_total_975_1	EC:1.8.4.14
CP016668.1_from_2084579_to_2087086_total_2508_3	EC:5.4.3.8
CP016668.1_from_2095013_to_2098561_total_3549_1	EC:6.3.5.5
CP016668.1_from_2110196_to_2114346_total_4151_2	EC:2.7.7.24
CP016668.1_from_2110196_to_2114346_total_4151_4	EC:6.3.4.3
CP016668.1_from_2122819_to_2125008_total_2190_2	EC:3.4.23.36
CP016668.1_from_2150743_to_2153173_total_2431_2	EC:4.2.3.4
CP016644.1_from_41176_to_41468_total_293_1	EC:2.7.7.6
CP016644.1_from_162256_to_162919_total_664_1	EC:2.7.7.n1
CP016644.1_from_229125_to_229339_total_215_1	EC:6.3.2.2
CP016644.1_from_289997_to_290146_total_150_1	EC:2.7.7.99
CP016644.1_from_303024_to_303676_total_653_2	EC:3.4.23.36
CP016644.1_from_521779_to_522464_total_686_1	EC:3.6.1.66
CP016644.1_from_553375_to_554633_total_1259_1	EC:2.7.1.130
CP016644.1_from_820014_to_820272_total_259_1	EC:1.11.1.15
CP016644.1_from_987649_to_988388_total_740_2	EC:1.16.3.1
CP016644.1_from_1056278_to_1056704_total_427_1	EC:1.18.1.2
CP016644.1_from_1130795_to_1131665_total_871_1	EC:3.1.2.12
CP016644.1_from_1232697_to_1232974_total_278_1	EC:1.1.1.284
CP016644.1_from_1234400_to_1235138_total_739_1	EC:1.15.1.1
CP016644.1_from_1527039_to_1527493_total_455_1	EC:2.4.2.7
CP016644.1_from_1553945_to_1554218_total_274_1	EC:1.1.1.-
CP016644.1_from_1623200_to_1623848_total_649_1	EC:2.1.1.144;EC:2.1.1.197
CP016644.1_from_1752906_to_1753235_total_330_1	None
CP016644.1_from_1785781_to_1786751_total_971_1	EC:2.3.1.117
CP009215.1_from_96174_to_98413_total_2240_2	EC:3.5.4.33
CP009215.1_from_108151_to_109918_total_1768_1	None
CP009215.1_from_205102_to_208748_total_3647_1	EC:1.2.1.70
CP009215.1_from_205102_to_208748_total_3647_2	EC:2.5.1.61
CP009215.1_from_214287_to_216904_total_2618_2	EC:1.3.3.15
CP009215.1_from_230235_to_232364_total_2130_2	EC:2.5.1.74
CP009215.1_from_253437_to_254899_total_1463_2	EC:4.2.1.113
CP009215.1_from_264155_to_266782_total_2628_1	EC:2.2.1.9
CP009215.1_from_324048_to_327694_total_3647_2	EC:2.7.4.3
CP009215.1_from_324048_to_327694_total_3647_3	EC:3.4.11.18
CP009215.1_from_344784_to_348824_total_4041_2	EC:5.4.2.10
CP009215.1_from_352207_to_355086_total_2880_5	EC:2.3.1.234
CP009215.1_from_372615_to_373667_total_1053_1	None
CP009215.1_from_391385_to_392677_total_1293_1	EC:1.5.1.5;EC:3.5.4.9
CP009215.1_from_393612_to_398532_total_4921_2	EC:2.3.1.31
CP009215.1_from_417306_to_420130_total_2825_3	EC:2.4.2.9
CP009215.1_from_445343_to_447080_total_1738_3	EC:6.3.4.18
CP009215.1_from_483662_to_487727_total_4066_3	EC:2.7.7.59
CP009215.1_from_495989_to_500149_total_4161_3	EC:3.4.21.53
CP009215.1_from_508127_to_508992_total_866_2	EC:3.5.1.5
CP009215.1_from_509089_to_511383_total_2295_2	EC:3.5.1.5
CP009215.1_from_575899_to_578626_total_2728_3	EC:2.1.1.148
CP009215.1_from_575899_to_578626_total_2728_5	EC:1.17.4.1
CP009215.1_from_648500_to_650294_total_1795_2	EC:5.2.1.8
CP009215.1_from_710819_to_712469_total_1651_2	EC:6.3.3.2
CP009215.1_from_719020_to_721683_total_2664_2	EC:2.1.1.198
CP009215.1_from_728717_to_731506_total_2790_1	EC:2.1.1.182
CP009215.1_from_758703_to_762271_total_3569_3	EC:6.3.3.3
CP009215.1_from_763635_to_767093_total_3459_2	EC:3.1.1.29
CP009215.1_from_808718_to_810722_total_2005_3	EC:3.1.11.6
CP009215.1_from_811065_to_812477_total_1413_2	EC:1.17.7.4
CP009215.1_from_866907_to_871791_total_4885_2	EC:6.5.1.1
CP009215.1_from_884998_to_889849_total_4852_2	EC:3.5.1.103
CP009215.1_from_884998_to_889849_total_4852_4	EC:2.6.1.17
CP009215.1_from_894833_to_896270_total_1438_1	EC:3.2.2.n1
CP009215.1_from_934352_to_936425_total_2074_1	EC:3.6.4.13
CP009215.1_from_960898_to_962262_total_1365_1	EC:4.1.1.20
CP009215.1_from_962384_to_963768_total_1385_1	EC:1.1.1.3
CP009215.1_from_963774_to_965020_total_1247_1	EC:2.7.1.39
CP009215.1_from_1007035_to_1009343_total_2309_3	EC:6.3.5.7
CP009215.1_from_1059103_to_1063479_total_4377_4	EC:4.2.1.33
CP009215.1_from_1067272_to_1068683_total_1412_1	EC:2.7.4.16
CP009215.1_from_1073033_to_1074155_total_1123_2	EC:2.7.7.3
CP009215.1_from_1090824_to_1095480_total_4657_2	EC:2.7.1.24
CP009215.1_from_1108845_to_1113021_total_4177_1	EC:6.1.1.20
CP009215.1_from_1108845_to_1113021_total_4177_2	EC:1.2.1.38
CP009215.1_from_1113094_to_1114368_total_1275_2	EC:2.7.2.8
CP009215.1_from_1114427_to_1115606_total_1180_1	EC:2.6.1.11
CP009215.1_from_1118411_to_1123143_total_4733_1	EC:4.3.2.1
CP009215.1_from_1118411_to_1123143_total_4733_2	EC:6.1.1.1
