sequence_ID	prediction
CP010262.1_from_5_to_4106662_total_4106658_2878	EC:3.6.4.12
CP010262.1_from_5_to_4106662_total_4106658_2884	EC:2.1.1.72
CP010262.1_from_5_to_4106662_total_4106658_2903	EC:2.7.13.3
CP010262.1_from_5_to_4106662_total_4106658_2929	EC:3.5.1.5
CP010262.1_from_5_to_4106662_total_4106658_2931	EC:3.5.1.5
CP010262.1_from_5_to_4106662_total_4106658_2970	EC:3.1.26.4
CP010262.1_from_5_to_4106662_total_4106658_3009	EC:1.4.3.5
CP010262.1_from_5_to_4106662_total_4106658_3107	EC:1.2.99.2;EC:3.5.4.5
CP010262.1_from_5_to_4106662_total_4106658_3111	EC:2.1.1.297
CP010262.1_from_5_to_4106662_total_4106658_3129	EC:6.2.1.13
CP010262.1_from_5_to_4106662_total_4106658_3179	EC:5.4.2.11
CP010262.1_from_5_to_4106662_total_4106658_3201	EC:5.2.1.1
CP010262.1_from_5_to_4106662_total_4106658_3212	EC:1.1.1.25;EC:1.4.1.21
CP010262.1_from_5_to_4106662_total_4106658_3327	EC:2.8.1.10
CP010262.1_from_5_to_4106662_total_4106658_3330	EC:2.7.7.70
CP010262.1_from_5_to_4106662_total_4106658_3365	EC:2.7.7.6
CP010262.1_from_5_to_4106662_total_4106658_3377	EC:2.7.1.71
CP010262.1_from_5_to_4106662_total_4106658_3378	EC:4.2.3.4
CP010262.1_from_5_to_4106662_total_4106658_3551	None
CP002416.1_from_18_to_3561617_total_3561600_6	EC:5.6.2.2
CP002416.1_from_18_to_3561617_total_3561600_11	EC:6.1.1.11
CP002416.1_from_18_to_3561617_total_3561600_29	EC:6.3.4.3
CP002416.1_from_18_to_3561617_total_3561600_33	EC:2.7.1.148
CP002416.1_from_18_to_3561617_total_3561600_60	EC:2.1.1.297
CP002416.1_from_18_to_3561617_total_3561600_69	EC:2.7.1.71
CP002416.1_from_18_to_3561617_total_3561600_86	EC:3.5.4.33
CP002416.1_from_18_to_3561617_total_3561600_100	EC:2.2.1.6
CP002416.1_from_18_to_3561617_total_3561600_102	EC:1.1.1.86
CP002416.1_from_18_to_3561617_total_3561600_103	EC:2.3.1.182
CP002416.1_from_18_to_3561617_total_3561600_109	EC:1.2.1.70
CP002416.1_from_18_to_3561617_total_3561600_110	EC:1.3.1.76
CP002416.1_from_18_to_3561617_total_3561600_111	EC:2.5.1.61
CP002416.1_from_18_to_3561617_total_3561600_112	EC:2.1.1.107
CP002416.1_from_18_to_3561617_total_3561600_113	EC:4.2.1.24
CP002416.1_from_18_to_3561617_total_3561600_114	EC:5.4.3.8
CP002416.1_from_18_to_3561617_total_3561600_119	EC:1.8.4.8
CP002416.1_from_18_to_3561617_total_3561600_121	EC:2.7.7.4
CP002416.1_from_18_to_3561617_total_3561600_135	EC:3.2.1.55
CP002416.1_from_18_to_3561617_total_3561600_148	EC:5.1.3.13
CP002416.1_from_18_to_3561617_total_3561600_150	EC:2.7.7.33
CP002416.1_from_18_to_3561617_total_3561600_166	EC:3.6.1.25;EC:5.1.3.13
CP002416.1_from_18_to_3561617_total_3561600_171	EC:4.1.2.25
CP002416.1_from_18_to_3561617_total_3561600_172	EC:2.7.6.3
CP002416.1_from_18_to_3561617_total_3561600_174	EC:6.3.4.15
CP002416.1_from_18_to_3561617_total_3561600_177	EC:2.7.1.33
CP002416.1_from_18_to_3561617_total_3561600_184	EC:2.7.7.87
CP002416.1_from_18_to_3561617_total_3561600_186	EC:5.3.1.6
CP002416.1_from_18_to_3561617_total_3561600_187	EC:2.4.2.9
CP002416.1_from_18_to_3561617_total_3561600_190	EC:5.1.3.14
CP002416.1_from_18_to_3561617_total_3561600_195	EC:7.1.2.2
CP002416.1_from_18_to_3561617_total_3561600_197	EC:7.1.2.2
CP002416.1_from_18_to_3561617_total_3561600_204	EC:2.5.1.7
CP002416.1_from_18_to_3561617_total_3561600_214	EC:4.2.1.59
CP002416.1_from_18_to_3561617_total_3561600_215	EC:6.3.2.8
CP002416.1_from_18_to_3561617_total_3561600_218	EC:2.3.1.157;EC:2.7.7.23
CP002416.1_from_18_to_3561617_total_3561600_219	EC:2.7.6.1
CP002416.1_from_18_to_3561617_total_3561600_220	EC:3.1.1.29
CP002416.1_from_18_to_3561617_total_3561600_222	EC:5.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_230	EC:3.2.1.183
CP002416.1_from_18_to_3561617_total_3561600_231	EC:2.5.1.101
CP002416.1_from_18_to_3561617_total_3561600_243	EC:2.7.10.2
CP002416.1_from_18_to_3561617_total_3561600_244	EC:3.1.3.48
CP002416.1_from_18_to_3561617_total_3561600_276	EC:3.1.3.16
CP002416.1_from_18_to_3561617_total_3561600_293	EC:4.2.1.136;EC:5.1.99.6
CP002416.1_from_18_to_3561617_total_3561600_294	EC:5.1.1.1
CP002416.1_from_18_to_3561617_total_3561600_298	EC:2.4.1.187
CP002416.1_from_18_to_3561617_total_3561600_310	EC:4.2.1.9
CP002416.1_from_18_to_3561617_total_3561600_311	EC:2.2.1.6
CP002416.1_from_18_to_3561617_total_3561600_318	EC:2.7.7.6
CP002416.1_from_18_to_3561617_total_3561600_319	EC:2.7.7.6
CP002416.1_from_18_to_3561617_total_3561600_333	EC:5.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_334	EC:3.4.21.92
CP002416.1_from_18_to_3561617_total_3561600_336	EC:3.4.21.53
CP002416.1_from_18_to_3561617_total_3561600_337	EC:2.3.1.234
CP002416.1_from_18_to_3561617_total_3561600_353	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_392	EC:1.2.7.4
CP002416.1_from_18_to_3561617_total_3561600_405	EC:6.1.1.6
CP002416.1_from_18_to_3561617_total_3561600_409	EC:2.1.1.80
CP002416.1_from_18_to_3561617_total_3561600_410	EC:3.1.1.61;EC:3.5.1.44
CP002416.1_from_18_to_3561617_total_3561600_414	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_416	EC:4.1.1.32
CP002416.1_from_18_to_3561617_total_3561600_418	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_423	EC:2.4.2.17
CP002416.1_from_18_to_3561617_total_3561600_424	EC:1.1.1.23
CP002416.1_from_18_to_3561617_total_3561600_425	EC:2.6.1.9
CP002416.1_from_18_to_3561617_total_3561600_426	EC:4.2.1.19
CP002416.1_from_18_to_3561617_total_3561600_427	EC:6.3.2.6
CP002416.1_from_18_to_3561617_total_3561600_429	EC:5.3.1.16
CP002416.1_from_18_to_3561617_total_3561600_431	EC:3.5.4.19;EC:3.6.1.31
CP002416.1_from_18_to_3561617_total_3561600_468	EC:2.7.4.3
CP002416.1_from_18_to_3561617_total_3561600_469	EC:3.4.11.18
CP002416.1_from_18_to_3561617_total_3561600_476	EC:2.7.7.6
CP002416.1_from_18_to_3561617_total_3561600_492	EC:5.4.99.12
CP002416.1_from_18_to_3561617_total_3561600_494	EC:2.7.7.60
CP002416.1_from_18_to_3561617_total_3561600_501	EC:6.1.1.15
CP002416.1_from_18_to_3561617_total_3561600_503	EC:3.1.1.11
CP002416.1_from_18_to_3561617_total_3561600_531	EC:3.2.1.35;EC:3.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_551	EC:1.8.4.11
CP002416.1_from_18_to_3561617_total_3561600_568	EC:1.15.1.1
CP002416.1_from_18_to_3561617_total_3561600_576	EC:3.6.1.7
CP002416.1_from_18_to_3561617_total_3561600_607	EC:2.4.1.129
CP002416.1_from_18_to_3561617_total_3561600_623	EC:3.1.1.41
CP002416.1_from_18_to_3561617_total_3561600_630	EC:2.7.13.3
CP002416.1_from_18_to_3561617_total_3561600_648	EC:2.5.1.19
CP002416.1_from_18_to_3561617_total_3561600_655	EC:6.3.4.4
CP002416.1_from_18_to_3561617_total_3561600_664	EC:5.1.1.7
CP002416.1_from_18_to_3561617_total_3561600_665	EC:2.6.1.83
CP002416.1_from_18_to_3561617_total_3561600_669	EC:6.3.4.20
CP002416.1_from_18_to_3561617_total_3561600_670	EC:4.1.2.50
CP002416.1_from_18_to_3561617_total_3561600_671	EC:4.3.99.3
CP002416.1_from_18_to_3561617_total_3561600_684	EC:5.3.1.8
CP002416.1_from_18_to_3561617_total_3561600_717	EC:2.7.1.156;EC:2.7.7.62
CP002416.1_from_18_to_3561617_total_3561600_718	EC:2.7.8.26
CP002416.1_from_18_to_3561617_total_3561600_732	EC:2.7.7.27
CP002416.1_from_18_to_3561617_total_3561600_735	EC:1.3.1.9
CP002416.1_from_18_to_3561617_total_3561600_745	EC:3.4.16.4
CP002416.1_from_18_to_3561617_total_3561600_754	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_764	EC:6.1.1.7
CP002416.1_from_18_to_3561617_total_3561600_781	EC:3.1.12.1
CP002416.1_from_18_to_3561617_total_3561600_835	None
CP002416.1_from_18_to_3561617_total_3561600_851	EC:4.2.1.20
CP002416.1_from_18_to_3561617_total_3561600_852	EC:4.2.1.20
CP002416.1_from_18_to_3561617_total_3561600_854	EC:2.7.13.3
CP002416.1_from_18_to_3561617_total_3561600_865	EC:3.2.1.89
CP002416.1_from_18_to_3561617_total_3561600_871	EC:2.7.13.3
CP002416.1_from_18_to_3561617_total_3561600_872	EC:2.3.3.13
CP002416.1_from_18_to_3561617_total_3561600_874	EC:2.7.7.72
CP002416.1_from_18_to_3561617_total_3561600_879	EC:6.3.2.12;EC:6.3.2.17
CP002416.1_from_18_to_3561617_total_3561600_882	EC:4.2.3.1
CP002416.1_from_18_to_3561617_total_3561600_887	EC:1.1.1.3
CP002416.1_from_18_to_3561617_total_3561600_888	EC:2.7.2.4
CP002416.1_from_18_to_3561617_total_3561600_901	EC:3.1.3.48
CP002416.1_from_18_to_3561617_total_3561600_902	EC:5.1.3.13
CP002416.1_from_18_to_3561617_total_3561600_905	EC:2.7.10.2
CP002416.1_from_18_to_3561617_total_3561600_916	EC:1.1.1.22
CP002416.1_from_18_to_3561617_total_3561600_922	EC:2.4.2.7
CP002416.1_from_18_to_3561617_total_3561600_924	EC:3.1.1.96
CP002416.1_from_18_to_3561617_total_3561600_926	EC:1.3.98.3
CP002416.1_from_18_to_3561617_total_3561600_936	EC:6.1.1.21
CP002416.1_from_18_to_3561617_total_3561600_937	EC:6.1.1.12
CP002416.1_from_18_to_3561617_total_3561600_938	EC:3.4.21.89
CP002416.1_from_18_to_3561617_total_3561600_943	EC:3.6.5.n1
CP002416.1_from_18_to_3561617_total_3561600_950	EC:2.1.1.193
CP002416.1_from_18_to_3561617_total_3561600_955	EC:2.7.4.8
CP002416.1_from_18_to_3561617_total_3561600_956	EC:2.7.7.6
CP002416.1_from_18_to_3561617_total_3561600_957	EC:4.1.1.36;EC:6.3.2.5
CP002416.1_from_18_to_3561617_total_3561600_958	EC:6.1.1.14
CP002416.1_from_18_to_3561617_total_3561600_963	EC:2.7.9.1
CP002416.1_from_18_to_3561617_total_3561600_974	EC:2.4.2.21
CP002416.1_from_18_to_3561617_total_3561600_976	EC:6.3.3.2
CP002416.1_from_18_to_3561617_total_3561600_985	EC:2.7.13.3
CP002416.1_from_18_to_3561617_total_3561600_988	EC:2.4.1.21
CP002416.1_from_18_to_3561617_total_3561600_989	EC:4.2.99.18
CP002416.1_from_18_to_3561617_total_3561600_994	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_996	EC:2.7.7.3
CP002416.1_from_18_to_3561617_total_3561600_1008	EC:2.7.7.7
CP002416.1_from_18_to_3561617_total_3561600_1011	EC:2.7.1.11
CP002416.1_from_18_to_3561617_total_3561600_1016	EC:3.2.1.21
CP002416.1_from_18_to_3561617_total_3561600_1022	EC:5.4.99.18
CP002416.1_from_18_to_3561617_total_3561600_1023	EC:2.4.2.14
CP002416.1_from_18_to_3561617_total_3561600_1024	EC:6.3.3.1
CP002416.1_from_18_to_3561617_total_3561600_1025	EC:2.1.2.2
CP002416.1_from_18_to_3561617_total_3561600_1026	EC:2.1.2.3;EC:3.5.4.10
CP002416.1_from_18_to_3561617_total_3561600_1027	EC:6.3.4.13
CP002416.1_from_18_to_3561617_total_3561600_1030	EC:2.7.7.18
CP002416.1_from_18_to_3561617_total_3561600_1034	EC:6.1.1.4
CP002416.1_from_18_to_3561617_total_3561600_1042	EC:6.1.1.3
CP002416.1_from_18_to_3561617_total_3561600_1052	EC:2.3.2.6
CP002416.1_from_18_to_3561617_total_3561600_1059	EC:4.2.1.20
CP002416.1_from_18_to_3561617_total_3561600_1069	EC:2.4.2.1
CP002416.1_from_18_to_3561617_total_3561600_1070	EC:3.3.1.1
CP002416.1_from_18_to_3561617_total_3561600_1071	EC:3.5.4.28;EC:3.5.4.31
CP002416.1_from_18_to_3561617_total_3561600_1105	EC:1.17.1.8
CP002416.1_from_18_to_3561617_total_3561600_1106	EC:3.5.2.6
CP002416.1_from_18_to_3561617_total_3561600_1109	EC:2.7.7.85
CP002416.1_from_18_to_3561617_total_3561600_1112	EC:5.4.2.10
CP002416.1_from_18_to_3561617_total_3561600_1113	EC:2.6.1.16
CP002416.1_from_18_to_3561617_total_3561600_1135	EC:1.5.1.5;EC:3.5.4.9
CP002416.1_from_18_to_3561617_total_3561600_1160	EC:3.5.4.5
CP002416.1_from_18_to_3561617_total_3561600_1166	EC:2.8.1.7
CP002416.1_from_18_to_3561617_total_3561600_1167	EC:2.8.1.4
CP002416.1_from_18_to_3561617_total_3561600_1172	EC:2.1.2.1
CP002416.1_from_18_to_3561617_total_3561600_1177	EC:1.1.1.27
CP002416.1_from_18_to_3561617_total_3561600_1189	EC:6.3.2.9
CP002416.1_from_18_to_3561617_total_3561600_1192	EC:3.4.24.78
CP002416.1_from_18_to_3561617_total_3561600_1195	EC:6.5.1.2
CP002416.1_from_18_to_3561617_total_3561600_1199	EC:6.3.5.7
CP002416.1_from_18_to_3561617_total_3561600_1202	EC:2.3.1.8
CP002416.1_from_18_to_3561617_total_3561600_1203	EC:2.7.2.1
CP002416.1_from_18_to_3561617_total_3561600_1208	EC:2.3.1.275
CP002416.1_from_18_to_3561617_total_3561600_1209	EC:1.1.1.94
CP002416.1_from_18_to_3561617_total_3561600_1220	EC:2.4.1.129
CP002416.1_from_18_to_3561617_total_3561600_1227	EC:2.7.4.22
CP002416.1_from_18_to_3561617_total_3561600_1232	EC:1.1.1.267
CP002416.1_from_18_to_3561617_total_3561600_1234	EC:1.17.7.3
CP002416.1_from_18_to_3561617_total_3561600_1235	EC:2.7.7.7
CP002416.1_from_18_to_3561617_total_3561600_1244	EC:5.4.99.25
CP002416.1_from_18_to_3561617_total_3561600_1245	EC:2.7.1.26;EC:2.7.7.2
CP002416.1_from_18_to_3561617_total_3561600_1253	EC:2.1.1.199
CP002416.1_from_18_to_3561617_total_3561600_1256	EC:6.3.2.13
CP002416.1_from_18_to_3561617_total_3561600_1257	EC:6.3.2.10
CP002416.1_from_18_to_3561617_total_3561600_1258	EC:2.7.8.13
CP002416.1_from_18_to_3561617_total_3561600_1260	EC:2.4.1.227
CP002416.1_from_18_to_3561617_total_3561600_1266	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_1271	EC:1.17.1.8
CP002416.1_from_18_to_3561617_total_3561600_1272	EC:4.3.3.7
CP002416.1_from_18_to_3561617_total_3561600_1273	EC:1.2.1.11
CP002416.1_from_18_to_3561617_total_3561600_1275	EC:2.4.99.17
CP002416.1_from_18_to_3561617_total_3561600_1276	EC:2.4.2.29
CP002416.1_from_18_to_3561617_total_3561600_1280	EC:2.4.2.9
CP002416.1_from_18_to_3561617_total_3561600_1281	EC:2.1.3.2
CP002416.1_from_18_to_3561617_total_3561600_1282	EC:3.5.2.3
CP002416.1_from_18_to_3561617_total_3561600_1283	EC:4.1.1.23
CP002416.1_from_18_to_3561617_total_3561600_1284	EC:6.3.5.5
CP002416.1_from_18_to_3561617_total_3561600_1285	EC:6.3.5.5
CP002416.1_from_18_to_3561617_total_3561600_1292	EC:2.8.4.4
CP002416.1_from_18_to_3561617_total_3561600_1293	EC:2.7.8.5
CP002416.1_from_18_to_3561617_total_3561600_1297	EC:2.3.1.274
CP002416.1_from_18_to_3561617_total_3561600_1298	EC:2.3.1.180
CP002416.1_from_18_to_3561617_total_3561600_1302	EC:2.3.1.179
CP002416.1_from_18_to_3561617_total_3561600_1303	EC:3.1.26.3
CP002416.1_from_18_to_3561617_total_3561600_1306	EC:1.1.1.262;EC:1.1.1.408
CP002416.1_from_18_to_3561617_total_3561600_1312	EC:1.4.1.16
CP002416.1_from_18_to_3561617_total_3561600_1320	EC:6.1.1.18
CP002416.1_from_18_to_3561617_total_3561600_1324	EC:3.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_1328	EC:3.4.23.36
CP002416.1_from_18_to_3561617_total_3561600_1334	EC:2.1.2.11
CP002416.1_from_18_to_3561617_total_3561600_1335	EC:6.3.2.1
CP002416.1_from_18_to_3561617_total_3561600_1336	EC:4.1.1.11
CP002416.1_from_18_to_3561617_total_3561600_1353	EC:2.7.7.7
CP002416.1_from_18_to_3561617_total_3561600_1354	EC:2.7.1.24
CP002416.1_from_18_to_3561617_total_3561600_1359	EC:2.5.1.54
CP002416.1_from_18_to_3561617_total_3561600_1363	EC:4.1.3.27
CP002416.1_from_18_to_3561617_total_3561600_1365	EC:2.4.2.18
CP002416.1_from_18_to_3561617_total_3561600_1366	EC:4.1.1.48
CP002416.1_from_18_to_3561617_total_3561600_1367	EC:5.3.1.24
CP002416.1_from_18_to_3561617_total_3561600_1383	EC:2.6.1.42
CP002416.1_from_18_to_3561617_total_3561600_1385	EC:1.1.1.25
CP002416.1_from_18_to_3561617_total_3561600_1387	EC:3.4.23.43
CP002416.1_from_18_to_3561617_total_3561600_1390	EC:4.2.1.10
CP002416.1_from_18_to_3561617_total_3561600_1407	EC:3.1.11.6
CP002416.1_from_18_to_3561617_total_3561600_1408	EC:3.1.11.6
CP002416.1_from_18_to_3561617_total_3561600_1412	EC:2.2.1.7
CP002416.1_from_18_to_3561617_total_3561600_1423	EC:2.7.1.23
CP002416.1_from_18_to_3561617_total_3561600_1426	EC:3.4.21.116
CP002416.1_from_18_to_3561617_total_3561600_1431	EC:2.1.1.80
CP002416.1_from_18_to_3561617_total_3561600_1432	EC:3.1.1.61;EC:3.5.1.44
CP002416.1_from_18_to_3561617_total_3561600_1433	EC:2.7.13.3
CP002416.1_from_18_to_3561617_total_3561600_1444	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_1453	EC:6.1.1.5
CP002416.1_from_18_to_3561617_total_3561600_1454	EC:4.2.3.4
CP002416.1_from_18_to_3561617_total_3561600_1458	EC:2.8.4.3
CP002416.1_from_18_to_3561617_total_3561600_1467	EC:2.5.1.75
CP002416.1_from_18_to_3561617_total_3561600_1469	EC:3.4.21.88
CP002416.1_from_18_to_3561617_total_3561600_1476	EC:2.1.1.228
CP002416.1_from_18_to_3561617_total_3561600_1478	EC:3.4.21.89
CP002416.1_from_18_to_3561617_total_3561600_1481	EC:3.1.26.4
CP002416.1_from_18_to_3561617_total_3561600_1486	EC:3.4.13.19
CP002416.1_from_18_to_3561617_total_3561600_1492	EC:7.6.2.11
CP002416.1_from_18_to_3561617_total_3561600_1501	EC:4.3.2.2
CP002416.1_from_18_to_3561617_total_3561600_1512	EC:4.2.3.5
CP002416.1_from_18_to_3561617_total_3561600_1513	EC:2.7.1.71
CP002416.1_from_18_to_3561617_total_3561600_1521	EC:6.1.1.1
CP002416.1_from_18_to_3561617_total_3561600_1522	EC:2.8.1.13
CP002416.1_from_18_to_3561617_total_3561600_1524	EC:2.8.1.7
CP002416.1_from_18_to_3561617_total_3561600_1528	EC:2.1.1.80
CP002416.1_from_18_to_3561617_total_3561600_1529	EC:2.7.4.6
CP002416.1_from_18_to_3561617_total_3561600_1530	EC:4.1.1.50
CP002416.1_from_18_to_3561617_total_3561600_1531	EC:1.17.7.4
CP002416.1_from_18_to_3561617_total_3561600_1532	EC:2.3.1.51
CP002416.1_from_18_to_3561617_total_3561600_1533	EC:2.7.4.25
CP002416.1_from_18_to_3561617_total_3561600_1534	EC:5.4.99.5
CP002416.1_from_18_to_3561617_total_3561600_1551	EC:2.5.1.16
CP002416.1_from_18_to_3561617_total_3561600_1560	None
CP002416.1_from_18_to_3561617_total_3561600_1561	EC:4.1.1.20
CP002416.1_from_18_to_3561617_total_3561600_1563	EC:1.1.1.205
CP002416.1_from_18_to_3561617_total_3561600_1565	EC:3.4.16.4
CP002416.1_from_18_to_3561617_total_3561600_1566	EC:2.4.2.2
CP002416.1_from_18_to_3561617_total_3561600_1567	EC:5.4.2.7
CP002416.1_from_18_to_3561617_total_3561600_1571	EC:3.1.26.4
CP002416.1_from_18_to_3561617_total_3561600_1572	EC:1.5.1.2
CP002416.1_from_18_to_3561617_total_3561600_1597	EC:6.1.1.17
CP002416.1_from_18_to_3561617_total_3561600_1625	EC:2.4.2.1
CP002416.1_from_18_to_3561617_total_3561600_1626	EC:5.3.1.23
CP002416.1_from_18_to_3561617_total_3561600_1635	EC:1.2.7.8
CP002416.1_from_18_to_3561617_total_3561600_1638	EC:2.6.1.9
CP002416.1_from_18_to_3561617_total_3561600_1640	EC:3.2.1.4;EC:3.4.11.7
CP002416.1_from_18_to_3561617_total_3561600_1646	EC:4.1.99.17
CP002416.1_from_18_to_3561617_total_3561600_1647	EC:2.5.1.3
CP002416.1_from_18_to_3561617_total_3561600_1650	EC:2.8.1.10
CP002416.1_from_18_to_3561617_total_3561600_1684	EC:2.7.13.3
CP002416.1_from_18_to_3561617_total_3561600_1690	EC:5.1.3.1
CP002416.1_from_18_to_3561617_total_3561600_1694	EC:2.1.1.192
CP002416.1_from_18_to_3561617_total_3561600_1695	EC:2.1.1.176
CP002416.1_from_18_to_3561617_total_3561600_1698	EC:2.1.2.9
CP002416.1_from_18_to_3561617_total_3561600_1699	EC:3.5.1.88
CP002416.1_from_18_to_3561617_total_3561600_1705	EC:2.7.1.180
CP002416.1_from_18_to_3561617_total_3561600_1710	EC:6.3.5.4
CP002416.1_from_18_to_3561617_total_3561600_1711	EC:5.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_1712	EC:6.3.5.3
CP002416.1_from_18_to_3561617_total_3561600_1723	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_1730	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_1745	EC:1.97.1.4
CP002416.1_from_18_to_3561617_total_3561600_1748	EC:3.1.4.58
CP002416.1_from_18_to_3561617_total_3561600_1756	EC:3.5.1.44
CP002416.1_from_18_to_3561617_total_3561600_1760	EC:3.1.1.61;EC:3.5.1.44
CP002416.1_from_18_to_3561617_total_3561600_1788	EC:2.1.1.74
CP002416.1_from_18_to_3561617_total_3561600_1789	EC:5.6.2.1
CP002416.1_from_18_to_3561617_total_3561600_1791	EC:3.1.11.2
CP002416.1_from_18_to_3561617_total_3561600_1821	None
CP002416.1_from_18_to_3561617_total_3561600_1832	EC:2.7.7.8
CP002416.1_from_18_to_3561617_total_3561600_1855	EC:5.4.99.62
CP002416.1_from_18_to_3561617_total_3561600_1875	EC:6.3.5.2
CP002416.1_from_18_to_3561617_total_3561600_1881	EC:4.99.1.12
CP002416.1_from_18_to_3561617_total_3561600_1896	EC:2.4.1.1
CP002416.1_from_18_to_3561617_total_3561600_1903	EC:5.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_1904	EC:3.4.21.89
CP002416.1_from_18_to_3561617_total_3561600_1905	EC:4.1.2.13
CP002416.1_from_18_to_3561617_total_3561600_1906	EC:2.7.1.90
CP002416.1_from_18_to_3561617_total_3561600_1912	EC:1.12.1.3
CP002416.1_from_18_to_3561617_total_3561600_1931	EC:6.3.5.1
CP002416.1_from_18_to_3561617_total_3561600_1950	EC:5.6.2.2
CP002416.1_from_18_to_3561617_total_3561600_1951	EC:5.6.2.2
CP002416.1_from_18_to_3561617_total_3561600_1959	EC:2.6.1.52
CP002416.1_from_18_to_3561617_total_3561600_1967	EC:1.1.1.3
CP002416.1_from_18_to_3561617_total_3561600_1968	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_1969	EC:2.1.1.80
CP002416.1_from_18_to_3561617_total_3561600_1972	EC:1.1.1.42
CP002416.1_from_18_to_3561617_total_3561600_1975	EC:2.4.1.21
CP002416.1_from_18_to_3561617_total_3561600_1985	EC:3.4.16.4
CP002416.1_from_18_to_3561617_total_3561600_1988	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_1992	EC:2.6.1.45
CP002416.1_from_18_to_3561617_total_3561600_1995	EC:1.2.1.41
CP002416.1_from_18_to_3561617_total_3561600_1996	None
CP002416.1_from_18_to_3561617_total_3561600_2046	EC:5.3.1.9
CP002416.1_from_18_to_3561617_total_3561600_2048	EC:6.1.1.20
CP002416.1_from_18_to_3561617_total_3561600_2049	EC:6.1.1.20
CP002416.1_from_18_to_3561617_total_3561600_2051	EC:3.2.1.21
CP002416.1_from_18_to_3561617_total_3561600_2053	EC:3.2.1.73
CP002416.1_from_18_to_3561617_total_3561600_2059	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_2068	EC:1.4.1.13
CP002416.1_from_18_to_3561617_total_3561600_2077	EC:3.6.1.66
CP002416.1_from_18_to_3561617_total_3561600_2083	EC:1.17.99.6
CP002416.1_from_18_to_3561617_total_3561600_2084	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_2085	EC:3.6.4.12
CP002416.1_from_18_to_3561617_total_3561600_2086	EC:3.1.22.4
CP002416.1_from_18_to_3561617_total_3561600_2087	EC:6.3.4.5
CP002416.1_from_18_to_3561617_total_3561600_2088	EC:4.3.2.1
CP002416.1_from_18_to_3561617_total_3561600_2118	EC:3.1.13.1
CP002416.1_from_18_to_3561617_total_3561600_2122	EC:4.2.1.11
CP002416.1_from_18_to_3561617_total_3561600_2124	EC:5.4.2.12
CP002416.1_from_18_to_3561617_total_3561600_2125	EC:5.3.1.1
CP002416.1_from_18_to_3561617_total_3561600_2132	EC:2.3.1.180
CP002416.1_from_18_to_3561617_total_3561600_2134	None
CP002416.1_from_18_to_3561617_total_3561600_2136	EC:2.1.1.207
CP002416.1_from_18_to_3561617_total_3561600_2144	EC:2.7.11.1
CP002416.1_from_18_to_3561617_total_3561600_2148	EC:2.4.1.25
CP002416.1_from_18_to_3561617_total_3561600_2151	EC:1.3.1.98
CP002416.1_from_18_to_3561617_total_3561600_2156	EC:2.5.1.78
CP002416.1_from_18_to_3561617_total_3561600_2157	EC:3.5.4.25;EC:4.1.99.12
CP002416.1_from_18_to_3561617_total_3561600_2158	EC:2.5.1.9
CP002416.1_from_18_to_3561617_total_3561600_2159	EC:1.1.1.193;EC:3.5.4.26
CP002416.1_from_18_to_3561617_total_3561600_2161	EC:2.1.1.33
CP002416.1_from_18_to_3561617_total_3561600_2168	EC:4.2.3.3
CP002416.1_from_18_to_3561617_total_3561600_2182	EC:3.4.21.53
CP002416.1_from_18_to_3561617_total_3561600_2183	EC:2.3.1.1;EC:2.3.1.35
CP002416.1_from_18_to_3561617_total_3561600_2193	EC:3.2.1.4;EC:3.2.1.91
CP002416.1_from_18_to_3561617_total_3561600_2194	EC:6.1.1.22
CP002416.1_from_18_to_3561617_total_3561600_2195	EC:6.3.1.1
CP002416.1_from_18_to_3561617_total_3561600_2196	EC:5.2.1.8
CP002416.1_from_18_to_3561617_total_3561600_2211	EC:1.17.4.1
CP002416.1_from_18_to_3561617_total_3561600_2224	EC:3.2.1.4
CP002416.1_from_18_to_3561617_total_3561600_2230	EC:1.7.99.1
CP002416.1_from_18_to_3561617_total_3561600_2242	EC:2.6.1.62
CP002416.1_from_18_to_3561617_total_3561600_2243	EC:2.1.1.197
CP002416.1_from_18_to_3561617_total_3561600_2244	None
