sequence_ID	prediction
LT599053.1_from_2_to_69483_total_69482_80	EC:2.4.1.7
CP003725.1_from_1_to_1725024_total_1725024_46	EC:2.1.2.9
CP003725.1_from_1_to_1725024_total_1725024_124	EC:2.7.13.3
CP003725.1_from_1_to_1725024_total_1725024_293	EC:2.3.1.178
CP003725.1_from_1_to_1725024_total_1725024_303	EC:3.5.1.1
CP003725.1_from_1_to_1725024_total_1725024_345	EC:2.1.1.171
CP003725.1_from_1_to_1725024_total_1725024_373	EC:1.5.1.2
CP003725.1_from_1_to_1725024_total_1725024_397	EC:3.1.1.61
CP003725.1_from_1_to_1725024_total_1725024_489	EC:2.1.1.266
CP003725.1_from_1_to_1725024_total_1725024_514	None
CP003725.1_from_1_to_1725024_total_1725024_515	None
CP003725.1_from_1_to_1725024_total_1725024_516	EC:2.4.1.212
CP003725.1_from_1_to_1725024_total_1725024_519	EC:2.7.1.167;EC:2.7.7.70
CP003725.1_from_1_to_1725024_total_1725024_533	EC:3.1.4.53
CP003725.1_from_1_to_1725024_total_1725024_604	EC:2.1.1.107
CP003725.1_from_1_to_1725024_total_1725024_650	EC:2.7.1.71
CP003725.1_from_1_to_1725024_total_1725024_651	EC:4.2.3.4
CP003725.1_from_1_to_1725024_total_1725024_693	EC:3.5.2.6
CP003725.1_from_1_to_1725024_total_1725024_700	EC:2.7.7.72
CP003725.1_from_1_to_1725024_total_1725024_718	EC:1.13.12.16
CP003725.1_from_1_to_1725024_total_1725024_722	EC:2.7.1.170
CP003725.1_from_1_to_1725024_total_1725024_723	EC:3.4.24.75
CP003725.1_from_1_to_1725024_total_1725024_724	EC:6.1.1.1
CP003725.1_from_1_to_1725024_total_1725024_755	None
CP003725.1_from_1_to_1725024_total_1725024_806	EC:2.7.7.24
CP003725.1_from_1_to_1725024_total_1725024_814	EC:2.4.2.18
CP003725.1_from_1_to_1725024_total_1725024_815	EC:4.1.1.48
CP003725.1_from_1_to_1725024_total_1725024_828	EC:2.4.2.19
CP003725.1_from_1_to_1725024_total_1725024_851	EC:1.16.3.1
CP003725.1_from_1_to_1725024_total_1725024_946	EC:2.6.1.9
CP003725.1_from_1_to_1725024_total_1725024_959	EC:3.4.23.43
CP003725.1_from_1_to_1725024_total_1725024_960	EC:2.7.1.24
CP003725.1_from_1_to_1725024_total_1725024_989	EC:2.1.1.198
CP003725.1_from_1_to_1725024_total_1725024_995	EC:6.3.2.13
CP003725.1_from_1_to_1725024_total_1725024_1000	EC:2.4.1.227
CP003725.1_from_1_to_1725024_total_1725024_1001	EC:6.3.2.8
CP003725.1_from_1_to_1725024_total_1725024_1056	EC:1.1.1.86
CP003725.1_from_1_to_1725024_total_1725024_1225	EC:5.3.1.22
CP003725.1_from_1_to_1725024_total_1725024_1263	EC:3.1.26.11
CP003725.1_from_1_to_1725024_total_1725024_1333	EC:2.4.1.187
CP003725.1_from_1_to_1725024_total_1725024_1579	EC:2.3.1.41
CP003725.1_from_1_to_1725024_total_1725024_1605	EC:2.1.1.61
CP003725.1_from_1_to_1725024_total_1725024_1639	EC:2.8.1.1
CP003725.1_from_1_to_1725024_total_1725024_1707	EC:4.2.1.33
CP003725.1_from_1_to_1725024_total_1725024_1713	EC:5.4.99.12
CP003725.1_from_1_to_1725024_total_1725024_1715	EC:5.3.1.24
CP003725.1_from_1_to_1725024_total_1725024_1717	EC:2.1.3.15
CP003725.1_from_1_to_1725024_total_1725024_1799	EC:3.6.4.12
CP003725.1_from_1_to_1725024_total_1725024_1808	EC:6.3.4.20
CP003725.1_from_1_to_1725024_total_1725024_1813	EC:4.3.3.7
CP003725.1_from_1_to_1725024_total_1725024_1879	EC:2.7.1.31
CP003725.1_from_1_to_1725024_total_1725024_1882	EC:1.1.1.100
CP003725.1_from_1_to_1725024_total_1725024_1932	EC:3.6.3.19
CP003725.1_from_1725045_to_4174113_total_2449069_13	EC:4.2.1.135
CP003725.1_from_1725045_to_4174113_total_2449069_23	EC:1.6.5.11
CP003725.1_from_1725045_to_4174113_total_2449069_50	EC:1.7.1.13
CP003725.1_from_1725045_to_4174113_total_2449069_57	EC:2.2.1.2
CP003725.1_from_1725045_to_4174113_total_2449069_97	EC:1.3.5.2
CP003725.1_from_1725045_to_4174113_total_2449069_121	EC:2.10.1.1
CP003725.1_from_1725045_to_4174113_total_2449069_136	EC:6.1.1.20
CP003725.1_from_1725045_to_4174113_total_2449069_156	EC:2.3.1.31;EC:3.7.1.17
CP003725.1_from_1725045_to_4174113_total_2449069_194	EC:3.7.1.2
CP003725.1_from_1725045_to_4174113_total_2449069_257	EC:3.3.2.10;EC:3.8.1.3
CP003725.1_from_1725045_to_4174113_total_2449069_267	EC:2.7.13.3
CP003725.1_from_1725045_to_4174113_total_2449069_280	EC:1.8.1.8
CP003725.1_from_1725045_to_4174113_total_2449069_313	EC:6.3.5.9
CP003725.1_from_1725045_to_4174113_total_2449069_340	EC:2.7.1.17
CP003725.1_from_1725045_to_4174113_total_2449069_512	EC:1.2.1.27
CP003725.1_from_1725045_to_4174113_total_2449069_514	EC:4.2.1.17
CP003725.1_from_1725045_to_4174113_total_2449069_535	EC:5.4.2.2
CP003725.1_from_1725045_to_4174113_total_2449069_539	EC:4.2.1.44
CP003725.1_from_1725045_to_4174113_total_2449069_540	EC:1.1.99.28
CP003725.1_from_1725045_to_4174113_total_2449069_554	EC:4.2.1.42
CP003725.1_from_1725045_to_4174113_total_2449069_594	EC:4.2.1.17
CP003725.1_from_1725045_to_4174113_total_2449069_618	EC:5.2.1.8
CP003725.1_from_1725045_to_4174113_total_2449069_722	EC:1.8.1.8
CP003725.1_from_1725045_to_4174113_total_2449069_729	EC:2.7.13.3
CP003725.1_from_1725045_to_4174113_total_2449069_774	EC:6.1.1.16
CP003725.1_from_1725045_to_4174113_total_2449069_859	EC:2.7.7.7
CP003725.1_from_1725045_to_4174113_total_2449069_863	EC:2.7.4.23
CP003725.1_from_1725045_to_4174113_total_2449069_869	None
CP003725.1_from_1725045_to_4174113_total_2449069_887	EC:2.6.1.1;EC:2.6.1.39
CP003725.1_from_1725045_to_4174113_total_2449069_898	EC:5.3.1.23
CP003725.1_from_1725045_to_4174113_total_2449069_930	EC:3.1.1.1;EC:3.1.1.2
CP003725.1_from_1725045_to_4174113_total_2449069_934	None
CP003725.1_from_1725045_to_4174113_total_2449069_969	None
CP003725.1_from_1725045_to_4174113_total_2449069_981	EC:3.1.1.24
CP003725.1_from_1725045_to_4174113_total_2449069_997	EC:6.1.1.11
CP003725.1_from_1725045_to_4174113_total_2449069_1051	EC:6.3.1.5
CP003725.1_from_1725045_to_4174113_total_2449069_1056	EC:2.4.2.7
CP003725.1_from_1725045_to_4174113_total_2449069_1063	EC:3.5.4.28;EC:3.5.4.31
CP003725.1_from_1725045_to_4174113_total_2449069_1069	EC:4.1.2.14
CP003725.1_from_1725045_to_4174113_total_2449069_1070	EC:3.1.1.31
CP003725.1_from_1725045_to_4174113_total_2449069_1083	EC:2.7.1.2
CP003725.1_from_1725045_to_4174113_total_2449069_1134	None
CP003725.1_from_1725045_to_4174113_total_2449069_1198	EC:7.2.1.1
CP003725.1_from_1725045_to_4174113_total_2449069_1214	EC:2.7.1.130
CP003725.1_from_1725045_to_4174113_total_2449069_1216	EC:2.7.7.38
CP003725.1_from_1725045_to_4174113_total_2449069_1218	EC:1.3.1.98
CP003725.1_from_1725045_to_4174113_total_2449069_1223	EC:3.1.26.12
CP003725.1_from_1725045_to_4174113_total_2449069_1227	EC:3.1.3.18;EC:3.6.1.1
CP003725.1_from_1725045_to_4174113_total_2449069_1232	EC:2.3.1.274
CP003725.1_from_1725045_to_4174113_total_2449069_1237	EC:4.1.3.38
CP003725.1_from_1725045_to_4174113_total_2449069_1239	EC:2.7.4.9
CP003725.1_from_1725045_to_4174113_total_2449069_1240	EC:2.7.7.7
CP003725.1_from_1725045_to_4174113_total_2449069_1252	EC:2.1.1.200
CP003725.1_from_1725045_to_4174113_total_2449069_1267	EC:2.6.1.88
CP003725.1_from_1725045_to_4174113_total_2449069_1283	EC:3.1.11.6
CP003725.1_from_1725045_to_4174113_total_2449069_1337	EC:2.1.1.242
CP003725.1_from_1725045_to_4174113_total_2449069_1347	EC:5.2.1.8
CP003725.1_from_1725045_to_4174113_total_2449069_1372	None
CP003725.1_from_1725045_to_4174113_total_2449069_1373	EC:1.1.2.3
CP003725.1_from_1725045_to_4174113_total_2449069_1383	None
CP003725.1_from_1725045_to_4174113_total_2449069_1385	EC:2.3.1.180
CP003725.1_from_1725045_to_4174113_total_2449069_1387	EC:2.6.1.90
CP003725.1_from_1725045_to_4174113_total_2449069_1409	EC:6.2.1.5
CP003725.1_from_1725045_to_4174113_total_2449069_1410	EC:6.2.1.5
CP003725.1_from_1725045_to_4174113_total_2449069_1494	EC:2.1.1.77
CP003725.1_from_1725045_to_4174113_total_2449069_1517	EC:2.4.1.182
CP003725.1_from_1725045_to_4174113_total_2449069_1526	EC:2.5.1.31
CP003725.1_from_1725045_to_4174113_total_2449069_1594	EC:1.13.12.19;EC:1.14.20.7
CP003725.1_from_1725045_to_4174113_total_2449069_1661	EC:2.7.7.65
CP003725.1_from_1725045_to_4174113_total_2449069_1721	EC:2.4.2.9
CP003725.1_from_1725045_to_4174113_total_2449069_1725	EC:5.1.1.3
CP003725.1_from_1725045_to_4174113_total_2449069_1876	EC:5.3.1.1
CP003725.1_from_1725045_to_4174113_total_2449069_1877	EC:5.4.2.10
CP003725.1_from_1725045_to_4174113_total_2449069_1878	EC:2.5.1.15
CP003725.1_from_1725045_to_4174113_total_2449069_2003	EC:2.5.1.18
CP003725.1_from_1725045_to_4174113_total_2449069_2031	EC:2.7.4.16
CP003725.1_from_1725045_to_4174113_total_2449069_2045	None
CP003725.1_from_1725045_to_4174113_total_2449069_2083	EC:2.7.13.3
CP003725.1_from_1725045_to_4174113_total_2449069_2172	EC:2.7.2.11
CP003725.1_from_1725045_to_4174113_total_2449069_2214	EC:1.17.1.4
CP003725.1_from_1725045_to_4174113_total_2449069_2292	EC:2.7.1.33
CP003725.1_from_1725045_to_4174113_total_2449069_2302	EC:4.1.1.112
CP003725.1_from_1725045_to_4174113_total_2449069_2348	EC:4.2.1.17
CP003725.1_from_1725045_to_4174113_total_2449069_2380	EC:2.7.7.6
CP003725.1_from_1725045_to_4174113_total_2449069_2384	EC:1.97.1.12;EC:3.5.1.28
CP003725.1_from_1725045_to_4174113_total_2449069_2402	EC:1.18.1.1
CP003725.1_from_1725045_to_4174113_total_2449069_2416	EC:2.1.1.166
CP003725.1_from_1725045_to_4174113_total_2449069_2434	EC:2.5.1.145
CP003725.1_from_1725045_to_4174113_total_2449069_2499	EC:2.1.1.193
CP003725.1_from_1725045_to_4174113_total_2449069_2501	EC:3.1.1.96
CP003725.1_from_1725045_to_4174113_total_2449069_2599	EC:1.5.1.3
CP003725.1_from_1725045_to_4174113_total_2449069_2642	EC:2.7.13.3
CP003725.1_from_1725045_to_4174113_total_2449069_2664	EC:1.11.1.15
CP003725.1_from_1725045_to_4174113_total_2449069_2687	EC:3.5.1.94
CP003725.1_from_1725045_to_4174113_total_2449069_2748	EC:2.4.2.52
CP002122.1_from_4053_to_7310_total_3258_2	EC:3.1.26.3
CP002122.1_from_8208_to_17962_total_9755_5	EC:1.17.4.1
CP002122.1_from_43108_to_47417_total_4310_3	EC:3.6.1.66
CP002122.1_from_59507_to_68879_total_9373_3	EC:3.1.1.96
CP002122.1_from_87894_to_90216_total_2323_3	EC:2.7.7.3
CP002122.1_from_96957_to_104888_total_7932_1	EC:3.4.21.89
CP002122.1_from_96957_to_104888_total_7932_5	EC:4.3.1.1
CP002122.1_from_117347_to_121555_total_4209_3	EC:5.2.1.8
CP002122.1_from_161192_to_163302_total_2111_1	EC:2.7.1.180
CP002122.1_from_211150_to_216158_total_5009_6	EC:2.7.7.60
CP002122.1_from_216197_to_217994_total_1798_2	EC:2.7.1.23
CP002122.1_from_226045_to_228121_total_2077_1	EC:3.2.1.41
CP002122.1_from_257576_to_261598_total_4023_3	EC:2.8.1.7
CP002122.1_from_257576_to_261598_total_4023_5	EC:3.1.26.4
CP002122.1_from_278392_to_281453_total_3062_4	EC:3.2.2.27
CP002122.1_from_286100_to_294678_total_8579_3	EC:1.3.98.3
CP002122.1_from_305513_to_307860_total_2348_2	EC:2.7.8.13
CP002122.1_from_311189_to_315638_total_4450_3	EC:2.1.1.199
CP002122.1_from_348568_to_352609_total_4042_3	EC:2.7.7.18
CP002122.1_from_348568_to_352609_total_4042_4	EC:2.7.4.8
CP002122.1_from_374757_to_377190_total_2434_2	EC:2.5.1.17
CP002122.1_from_406706_to_408269_total_1564_2	EC:1.1.1.37
CP002122.1_from_452598_to_455354_total_2757_2	EC:3.4.11.18
CP002122.1_from_553673_to_557784_total_4112_4	EC:1.5.1.20
CP002122.1_from_564390_to_567550_total_3161_5	EC:3.5.4.33
CP002122.1_from_567646_to_571007_total_3362_2	EC:6.3.4.15
CP002122.1_from_593120_to_594131_total_1012_2	EC:2.7.8.8
CP002122.1_from_599389_to_605899_total_6511_3	EC:2.5.1.19
CP002122.1_from_606014_to_610096_total_4083_2	EC:2.4.2.22
CP002122.1_from_615488_to_617060_total_1573_3	EC:3.5.4.16
CP002122.1_from_637585_to_641621_total_4037_2	EC:2.7.6.3
CP002122.1_from_637585_to_641621_total_4037_3	EC:2.4.99.17
CP002122.1_from_641701_to_642821_total_1121_1	EC:5.4.99.25
CP002122.1_from_669407_to_674142_total_4736_2	EC:5.1.3.14
CP002122.1_from_683159_to_686964_total_3806_4	EC:4.2.3.5
CP002122.1_from_686976_to_688733_total_1758_2	EC:5.2.1.8
CP002122.1_from_693130_to_694539_total_1410_1	EC:1.1.1.22
CP002122.1_from_711028_to_715408_total_4381_4	EC:6.5.1.2
CP002122.1_from_733602_to_741565_total_7964_7	EC:1.1.1.38
CP002122.1_from_748414_to_758372_total_9959_3	EC:2.7.9.1
CP002122.1_from_803690_to_811051_total_7362_2	EC:2.7.7.24
CP002122.1_from_813735_to_819301_total_5567_1	EC:2.1.2.1
CP002122.1_from_833208_to_837807_total_4600_2	EC:2.7.1.180
CP002122.1_from_840084_to_846410_total_6327_2	EC:6.3.3.2
CP002122.1_from_846479_to_851596_total_5118_4	EC:2.5.1.55
CP002122.1_from_851768_to_857838_total_6071_5	EC:7.1.1.-
CP002122.1_from_858756_to_861029_total_2274_2	EC:1.6.5.11
CP002122.1_from_869861_to_871621_total_1761_2	EC:4.1.1.36;EC:6.3.2.5
CP002122.1_from_955406_to_960728_total_5323_6	EC:6.2.1.5
CP002122.1_from_974148_to_981062_total_6915_2	EC:1.7.2.2
CP002122.1_from_974148_to_981062_total_6915_3	EC:1.7.2.2
CP002122.1_from_974148_to_981062_total_6915_6	EC:6.1.1.21
CP002122.1_from_985429_to_990995_total_5567_4	EC:5.6.2.1
CP002122.1_from_1002337_to_1004880_total_2544_2	EC:2.7.1.49;EC:2.7.4.7
CP002122.1_from_1029353_to_1034104_total_4752_2	EC:2.3.1.129
CP002122.1_from_1029353_to_1034104_total_4752_3	EC:2.5.1.75
CP002122.1_from_1054462_to_1058496_total_4035_3	EC:2.7.1.31
CP002122.1_from_1116328_to_1117378_total_1051_2	None
CP002122.1_from_1117435_to_1121722_total_4288_3	EC:2.7.6.3
CP002122.1_from_1144334_to_1146158_total_1825_2	EC:2.1.2.9
CP002122.1_from_1150828_to_1158104_total_7277_6	None
CP002122.1_from_1158242_to_1163203_total_4962_1	EC:2.7.1.159
CP002122.1_from_1164766_to_1172902_total_8137_4	EC:2.5.1.75
CP002122.1_from_1173046_to_1175354_total_2309_1	EC:2.1.1.63
CP002122.1_from_1178663_to_1187829_total_9167_3	EC:1.1.1.262
CP002122.1_from_1210749_to_1213993_total_3245_5	EC:1.5.1.5;EC:3.5.4.9
CP002122.1_from_1222043_to_1223307_total_1265_1	EC:2.7.7.7
CP002122.1_from_1223437_to_1229929_total_6493_3	EC:5.2.1.8
CP002122.1_from_1286911_to_1290428_total_3518_1	EC:2.7.1.24
CP002122.1_from_1290829_to_1292792_total_1964_2	EC:3.1.1.29
CP002122.1_from_1302607_to_1305514_total_2908_2	EC:1.1.1.94
CP002122.1_from_1306802_to_1309676_total_2875_2	EC:5.4.4.2
CP002122.1_from_1306802_to_1309676_total_2875_3	EC:2.2.1.9
CP002122.1_from_1321359_to_1323882_total_2524_1	EC:2.7.7.41
CP002122.1_from_1342570_to_1345397_total_2828_2	EC:3.1.3.5
CP002122.1_from_1443510_to_1446478_total_2969_1	EC:5.6.2.2
CP002122.1_from_1448707_to_1454087_total_5381_5	EC:4.3.2.2
CP002122.1_from_1468987_to_1473533_total_4547_4	EC:2.8.1.8
CP002122.1_from_1497393_to_1500562_total_3170_3	EC:2.3.1.180
CP002122.1_from_1519110_to_1521922_total_2813_2	EC:6.3.2.4
CP002122.1_from_1525193_to_1528173_total_2981_1	EC:2.5.1.15
CP002122.1_from_1549461_to_1555306_total_5846_1	EC:1.11.1.26
CP002122.1_from_1549461_to_1555306_total_5846_4	EC:3.6.3.3
CP002122.1_from_1571891_to_1573071_total_1181_2	EC:3.6.1.23
CP002122.1_from_1599440_to_1602814_total_3375_4	EC:3.5.1.2;EC:4.3.3.6
CP002122.1_from_1619410_to_1622834_total_3425_2	EC:1.11.1.15
CP002122.1_from_1678671_to_1682203_total_3533_2	EC:6.1.1.1
CP002122.1_from_1678671_to_1682203_total_3533_4	EC:3.1.26.5
CP002122.1_from_1687333_to_1691660_total_4328_3	EC:4.2.1.10
CP002122.1_from_1719868_to_1723142_total_3275_3	EC:3.5.4.5
CP002122.1_from_1732855_to_1736341_total_3487_4	EC:4.1.1.49
CP002123.1_from_4781_to_5989_total_1209_1	EC:1.1.1.1
CP002123.1_from_39910_to_42299_total_2390_2	EC:2.1.1.63
CP002123.1_from_103150_to_105856_total_2707_2	EC:7.2.1.1
CP002123.1_from_137009_to_142142_total_5134_3	EC:1.3.1.98
CP002123.1_from_229592_to_234252_total_4661_4	EC:2.3.1.31
CP002123.1_from_253815_to_257440_total_3626_2	EC:3.4.23.36
CP002123.1_from_278486_to_279902_total_1417_2	EC:4.2.1.1
CP002123.1_from_284164_to_291443_total_7280_4	EC:1.8.4.11;EC:1.8.4.12
CP002123.1_from_298986_to_300687_total_1702_3	EC:2.1.1.193
CP002123.1_from_308279_to_315210_total_6932_2	EC:3.5.1.1
CP002123.1_from_308279_to_315210_total_6932_4	EC:3.1.11.2
CP002123.1_from_319018_to_322010_total_2993_3	EC:5.1.3.13
CP002123.1_from_323335_to_327823_total_4489_2	EC:6.1.1.12
CP002123.1_from_336467_to_345704_total_9238_7	EC:3.1.26.11
CP002123.1_from_382947_to_387132_total_4186_2	EC:2.1.1.33
CP002123.1_from_382947_to_387132_total_4186_6	EC:2.5.1.9
CP002123.1_from_388980_to_392278_total_3299_2	EC:1.4.4.2
CP002123.1_from_392280_to_395173_total_2894_2	EC:2.1.2.10
CP002123.1_from_395592_to_401207_total_5616_1	EC:1.1.1.25
CP002123.1_from_402402_to_405712_total_3311_2	EC:4.3.1.3
CP002123.1_from_420036_to_421020_total_985_1	EC:2.1.1.177
CP002123.1_from_442254_to_444666_total_2413_2	EC:6.3.4.13
CP002123.1_from_452298_to_454168_total_1871_2	EC:2.7.1.148
CP002123.1_from_511337_to_512138_total_802_1	EC:2.1.1.45
CP002123.1_from_512269_to_513473_total_1205_2	EC:1.5.1.3
CP002123.1_from_604589_to_606967_total_2379_1	EC:2.7.1.90
CP002123.1_from_632447_to_636236_total_3790_2	EC:5.2.1.8
CP002123.1_from_667443_to_674600_total_7158_5	EC:2.5.1.78
CP002123.1_from_677176_to_685292_total_8117_3	EC:5.4.99.12
CP002123.1_from_698596_to_700076_total_1481_2	EC:2.4.2.19
CP002123.1_from_700168_to_701048_total_881_2	EC:2.5.1.72
CP002123.1_from_701053_to_703289_total_2237_2	EC:1.4.3.16
CP002123.1_from_714193_to_721248_total_7056_4	EC:6.1.1.11
CP002123.1_from_766341_to_770386_total_4046_2	EC:6.3.4.2
CP002123.1_from_913097_to_921257_total_8161_7	EC:1.97.1.4
CP002123.1_from_935098_to_940150_total_5053_5	EC:2.5.1.74
CP002123.1_from_944854_to_947553_total_2700_3	EC:2.7.7.6
CP002123.1_from_1015769_to_1022553_total_6785_2	EC:2.7.4.25
CP002123.1_from_1039024_to_1042056_total_3033_3	EC:1.97.1.4
CP002123.1_from_1262542_to_1266164_total_3623_2	EC:2.1.1.37
CP002123.1_from_1274779_to_1281734_total_6956_1	EC:4.4.1.21
CP002123.1_from_1363765_to_1371482_total_7718_5	EC:4.1.2.25
CP000156.1_from_13_to_44703_total_44691_5	EC:5.6.2.2
CP000156.1_from_44710_to_225200_total_180491_29	None
CP000156.1_from_44710_to_225200_total_180491_33	None
CP000156.1_from_44710_to_225200_total_180491_37	EC:2.5.1.17
CP000156.1_from_44710_to_225200_total_180491_40	EC:1.1.1.28
CP000156.1_from_44710_to_225200_total_180491_46	EC:4.4.1.21
CP000156.1_from_44710_to_225200_total_180491_60	EC:1.1.1.27
CP000156.1_from_44710_to_225200_total_180491_67	EC:1.3.99.33
CP000156.1_from_44710_to_225200_total_180491_81	EC:2.1.1.177
CP000156.1_from_44710_to_225200_total_180491_122	None
CP000156.1_from_44710_to_225200_total_180491_129	EC:6.3.2.4
CP000156.1_from_44710_to_225200_total_180491_133	EC:3.1.1.72
CP000156.1_from_44710_to_225200_total_180491_148	EC:2.7.1.69
CP000156.1_from_44710_to_225200_total_180491_152	EC:7.3.2.2
CP000156.1_from_44710_to_225200_total_180491_180	EC:5.4.2.11
CP000156.1_from_44710_to_225200_total_180491_193	EC:3.5.4.16
CP000156.1_from_44710_to_225200_total_180491_195	EC:2.5.1.15
CP000156.1_from_44710_to_225200_total_180491_204	EC:6.1.1.1
CP000156.1_from_44710_to_225200_total_180491_208	EC:3.1.21.3
CP000156.1_from_225219_to_279551_total_54333_11	EC:6.3.4.4
CP000156.1_from_225219_to_279551_total_54333_12	EC:1.7.1.7
CP000156.1_from_225219_to_279551_total_54333_16	EC:2.4.2.22
CP000156.1_from_225219_to_279551_total_54333_18	EC:6.3.5.2
CP000156.1_from_225219_to_279551_total_54333_21	EC:3.2.1.86
CP000156.1_from_225219_to_279551_total_54333_44	EC:3.5.1.19
CP000156.1_from_279661_to_292098_total_12438_2	EC:6.1.1.10
CP000156.1_from_279661_to_292098_total_12438_4	EC:3.1.26.8
CP000156.1_from_279661_to_292098_total_12438_5	EC:2.1.1.182
CP000156.1_from_279661_to_292098_total_12438_8	EC:2.3.1.157;EC:2.7.7.23
CP000156.1_from_279661_to_292098_total_12438_10	EC:2.7.6.1
CP000156.1_from_292192_to_307713_total_15522_2	EC:6.3.4.2
CP000156.1_from_292192_to_307713_total_15522_3	EC:2.5.1.7
CP000156.1_from_292192_to_307713_total_15522_5	EC:6.3.2.10
CP000156.1_from_292192_to_307713_total_15522_6	EC:3.6.4.13
CP000156.1_from_292192_to_307713_total_15522_7	EC:2.7.8.7
CP000156.1_from_292192_to_307713_total_15522_8	EC:5.1.1.1
CP000156.1_from_292192_to_307713_total_15522_11	EC:3.1.1.29
CP000156.1_from_307731_to_322553_total_14823_7	EC:3.4.11.4
CP000156.1_from_322646_to_419501_total_96856_4	EC:2.7.7.6
CP000156.1_from_322646_to_419501_total_96856_5	EC:2.7.7.6
CP000156.1_from_322646_to_419501_total_96856_32	EC:2.7.4.3
CP000156.1_from_322646_to_419501_total_96856_37	EC:2.7.7.6
CP000156.1_from_322646_to_419501_total_96856_42	EC:5.4.99.12
CP000156.1_from_322646_to_419501_total_96856_69	EC:2.4.1.246
CP000156.1_from_322646_to_419501_total_96856_79	EC:3.5.1.28
CP000156.1_from_322646_to_419501_total_96856_80	EC:3.6.4.12
CP000156.1_from_322646_to_419501_total_96856_81	EC:6.5.1.2
CP000156.1_from_322646_to_419501_total_96856_84	EC:6.3.5.7
CP000156.1_from_322646_to_419501_total_96856_106	EC:2.6.1.16
CP000156.1_from_322646_to_419501_total_96856_112	EC:4.1.1.31
CP000156.1_from_419507_to_494916_total_75410_4	EC:5.1.1.3
CP000156.1_from_419507_to_494916_total_75410_8	EC:2.7.1.48
CP000156.1_from_419507_to_494916_total_75410_23	EC:5.1.3.1
CP000156.1_from_419507_to_494916_total_75410_24	EC:5.3.1.6
CP000156.1_from_419507_to_494916_total_75410_25	EC:3.2.2.1
CP000156.1_from_419507_to_494916_total_75410_42	EC:4.1.1.17
CP000156.1_from_419507_to_494916_total_75410_68	EC:2.7.3.9
CP000156.1_from_419507_to_494916_total_75410_73	None
CP000156.1_from_419507_to_494916_total_75410_75	EC:2.7.1.23
CP000156.1_from_419507_to_494916_total_75410_76	EC:5.4.99.24
CP000156.1_from_419507_to_494916_total_75410_78	EC:3.6.1.27
CP000156.1_from_419507_to_494916_total_75410_79	None
CP000156.1_from_419507_to_494916_total_75410_80	None
CP000156.1_from_494950_to_511925_total_16976_12	None
CP000156.1_from_512009_to_514285_total_2277_4	EC:2.5.1.145
CP000156.1_from_514306_to_528362_total_14057_1	EC:1.1.1.94
CP000156.1_from_514306_to_528362_total_14057_13	EC:3.4.21.92
CP000156.1_from_528390_to_561594_total_33205_6	EC:1.2.1.12
CP000156.1_from_528390_to_561594_total_33205_7	EC:2.7.2.3
CP000156.1_from_528390_to_561594_total_33205_8	EC:5.3.1.1
CP000156.1_from_528390_to_561594_total_33205_13	EC:3.2.2.27
CP000156.1_from_528390_to_561594_total_33205_14	EC:2.3.1.8
CP000156.1_from_528390_to_561594_total_33205_16	EC:2.7.7.7
CP000156.1_from_528390_to_561594_total_33205_17	EC:1.3.1.98
CP000156.1_from_528390_to_561594_total_33205_18	EC:7.6.2.11
CP000156.1_from_528390_to_561594_total_33205_22	EC:2.7.7.85
CP000156.1_from_528390_to_561594_total_33205_24	EC:5.4.2.10
CP000156.1_from_528390_to_561594_total_33205_27	None
CP000156.1_from_561610_to_608827_total_47218_14	EC:2.1.1.72
CP000156.1_from_561610_to_608827_total_47218_21	EC:5.3.1.9
CP000156.1_from_561610_to_608827_total_47218_26	EC:6.3.5.13
CP000156.1_from_561610_to_608827_total_47218_31	EC:2.4.2.9
CP000156.1_from_561610_to_608827_total_47218_36	EC:7.1.2.2
CP000156.1_from_561610_to_608827_total_47218_53	EC:2.8.1.4
CP000156.1_from_608850_to_626123_total_17274_2	EC:6.3.2.17
CP000156.1_from_608850_to_626123_total_17274_11	EC:2.1.1.199
CP000156.1_from_608850_to_626123_total_17274_14	EC:2.7.8.13
CP000156.1_from_608850_to_626123_total_17274_15	EC:6.3.2.9
CP000156.1_from_608850_to_626123_total_17274_16	EC:2.4.1.227
CP000156.1_from_626135_to_653003_total_26869_6	EC:6.1.1.5
CP000156.1_from_626135_to_653003_total_26869_13	EC:2.8.1.13
CP000156.1_from_626135_to_653003_total_26869_16	EC:3.6.4.12
CP000156.1_from_626135_to_653003_total_26869_20	EC:3.5.1.88
CP000156.1_from_653024_to_731303_total_78280_9	EC:5.2.1.8
CP000156.1_from_653024_to_731303_total_78280_19	None
CP000156.1_from_653024_to_731303_total_78280_20	EC:2.1.1.45
CP000156.1_from_653024_to_731303_total_78280_26	EC:1.3.1.6;EC:1.3.5.4;EC:1.3.99.1
CP000156.1_from_653024_to_731303_total_78280_42	EC:6.1.1.19
CP000156.1_from_653024_to_731303_total_78280_53	EC:3.1.26.11
CP000156.1_from_653024_to_731303_total_78280_54	None
CP000156.1_from_653024_to_731303_total_78280_67	EC:2.7.1.11
CP000156.1_from_653024_to_731303_total_78280_68	EC:2.7.1.40
CP000156.1_from_741154_to_747743_total_6590_5	EC:4.3.2.1
CP000156.1_from_741154_to_747743_total_6590_9	EC:2.7.6.5
