sequence_ID	prediction
CP003939.1_from_1720293_to_1724879_total_4587_5	EC:2.3.1.-;EC:2.7.1.190
CP003939.1_from_3079010_to_3087134_total_8125_1	EC:5.4.2.2
CP003939.1_from_3148706_to_3159051_total_10346_3	EC:3.4.24.89
CP017384.1_from_977986_to_982003_total_4018_3	EC:5.4.99.61
CP017384.1_from_1813234_to_1813743_total_510_2	EC:2.7.8.7
CP017384.1_from_2025091_to_2025757_total_667_1	EC:3.5.1.88
CP017384.1_from_2365279_to_2369104_total_3826_7	EC:3.1.26.5
CP001685.1_from_1072927_to_1074466_total_1540_2	EC:1.1.1.-
CP001685.1_from_2375440_to_2376739_total_1300_2	EC:3.2.2.-;EC:4.2.99.18
CP010890.1_from_833114_to_834194_total_1081_2	EC:4.2.1.10
CP010890.1_from_1114191_to_1123892_total_9702_6	EC:1.14.99.48
CP010890.1_from_1258010_to_1261284_total_3275_3	EC:2.7.7.7
CP010890.1_from_2001834_to_2017659_total_15826_2	EC:3.1.4.3
CP010890.1_from_2527982_to_2540019_total_12038_4	EC:5.4.2.2
CP010890.1_from_2568365_to_2583031_total_14667_10	EC:3.4.22.70
CP007519.1_from_755603_to_763863_total_8261_6	EC:2.4.1.346
CP007519.1_from_2149966_to_2153410_total_3445_4	EC:7.1.1.-
CP007519.1_from_2156434_to_2166372_total_9939_3	EC:7.1.1.-
CP004368.1_from_2336431_to_2343737_total_7307_4	EC:1.2.1.-
CP004368.1_from_3266291_to_3267399_total_1109_2	EC:4.1.3.40
CP004369.1_from_1398668_to_1404020_total_5353_2	EC:7.6.2.11
CP016653.1_from_194687_to_195450_total_764_1	EC:2.5.1.16
CP016653.1_from_525308_to_527781_total_2474_3	EC:2.1.1.37
CP016653.1_from_525308_to_527781_total_2474_6	EC:3.1.21.4
CP016653.1_from_655151_to_656470_total_1320_2	EC:2.1.1.264
CP016653.1_from_689165_to_690881_total_1717_2	EC:1.1.1.284
CP016653.1_from_779872_to_780466_total_595_2	EC:2.6.1.2
CP016653.1_from_1465530_to_1466125_total_596_1	EC:2.8.1.10
CP016653.1_from_1613440_to_1614743_total_1304_1	EC:7.6.2.12
CP016653.1_from_1618258_to_1622559_total_4302_2	EC:2.7.7.43
CP016653.1_from_2067073_to_2070476_total_3404_5	EC:7.2.1.1
FN538970.1_from_443475_to_445301_total_1827_2	EC:4.2.1.157
FN538970.1_from_445425_to_447312_total_1888_2	EC:1.3.1.108
FN538970.1_from_468130_to_472086_total_3957_1	EC:5.4.3.5
FN538970.1_from_1127825_to_1129501_total_1677_1	EC:1.3.8.1
FN538970.1_from_2538900_to_2539833_total_934_1	EC:4.2.1.120;EC:5.3.3.3
CP013616.1_from_13_to_2777076_total_2777064_858	EC:1.4.1.2
CP013616.1_from_13_to_2777076_total_2777064_1051	EC:1.14.99.48
CP013616.1_from_13_to_2777076_total_2777064_1922	EC:3.1.4.3
CP013616.1_from_13_to_2777076_total_2777064_2442	EC:3.4.22.70
CP007191.1_from_77931_to_79577_total_1647_2	EC:2.7.6.3
CP007191.1_from_594938_to_595801_total_864_1	EC:1.1.1.86
CP007191.1_from_1063342_to_1066903_total_3562_3	EC:7.5.2.5
CP007191.1_from_1228759_to_1230186_total_1428_1	EC:2.6.1.92
CP007191.1_from_1348177_to_1351899_total_3723_1	EC:2.7.3.13
CP007191.1_from_1462743_to_1469013_total_6271_6	EC:7.3.2.6
CP001843.1_from_68114_to_70654_total_2541_4	EC:4.1.1.35
CP001843.1_from_691272_to_699808_total_8537_4	EC:1.4.7.1
CP001843.1_from_1165923_to_1175987_total_10065_3	EC:7.5.2.12
CP001843.1_from_1526627_to_1529081_total_2455_2	EC:1.17.7.3
CP001843.1_from_2280687_to_2282551_total_1865_2	EC:7.2.2.7
CP001843.1_from_2396708_to_2409666_total_12959_12	EC:2.7.9.1
CP001843.1_from_3004914_to_3009412_total_4499_1	EC:5.4.99.1
CP001843.1_from_3667641_to_3669426_total_1786_3	EC:3.1.21.4
CP001843.1_from_3757640_to_3768411_total_10772_6	EC:2.3.1.18
CP001843.1_from_3973053_to_3977913_total_4861_1	EC:2.3.1.31
CP017040.1_from_830945_to_973576_total_142632_84	EC:5.4.99.61
CP017040.1_from_2245425_to_2297259_total_51835_22	EC:7.2.4.5
CP015426.1_from_25_to_139842_total_139818_13	EC:2.6.1.76
CP013619.1_from_663046_to_664090_total_1045_1	EC:2.3.1.8
CP013619.1_from_1110713_to_1111827_total_1115_1	EC:2.3.1.12
CP013619.1_from_1149511_to_1153953_total_4443_2	EC:1.14.99.48
CP013619.1_from_1782786_to_1784078_total_1293_2	EC:2.7.2.1
CP013619.1_from_1993764_to_1995253_total_1490_1	EC:6.3.1.5
CP013619.1_from_2027237_to_2031841_total_4605_2	EC:3.1.4.3
CP013619.1_from_2146373_to_2147492_total_1120_1	EC:2.7.1.33
CP013619.1_from_2211166_to_2212962_total_1797_3	EC:2.7.7.-
CP013619.1_from_2306916_to_2308057_total_1142_2	EC:1.3.99.-
CP013619.1_from_2524674_to_2526311_total_1638_1	EC:5.4.2.2
CP013619.1_from_2561401_to_2564306_total_2906_1	EC:3.4.22.70
CP013619.1_from_2642639_to_2643303_total_665_1	EC:6.2.1.-
CP015184.1_from_29766_to_44126_total_14361_5	EC:3.1.4.-;EC:3.1.4.41
CP015184.1_from_171189_to_173292_total_2104_1	EC:2.4.2.36
CP015184.1_from_1162494_to_1184714_total_22221_6	EC:5.4.99.61
CP009158.1_from_1068920_to_1073578_total_4659_4	EC:4.3.1.17
CP009158.1_from_1399849_to_1401788_total_1940_1	EC:3.1.1.-;EC:3.1.1.96
CP007805.1_from_103849_to_105864_total_2016_1	EC:2.1.1.72
CP007805.1_from_103849_to_105864_total_2016_2	EC:3.1.3.27;EC:3.1.3.4;EC:3.1.3.81;EC:3.6.1.27
CP007805.1_from_112182_to_114041_total_1860_1	EC:2.1.1.72
CP007805.1_from_420148_to_424462_total_4315_6	EC:2.3.1.234
CP007805.1_from_616453_to_619731_total_3279_2	EC:3.1.4.46
CP007805.1_from_753261_to_754218_total_958_2	EC:3.4.16.4
CP007805.1_from_757080_to_762090_total_5011_5	EC:2.4.2.52;EC:2.7.7.61
CP007805.1_from_772434_to_774696_total_2263_2	EC:2.7.7.7
CP007805.1_from_848083_to_855766_total_7684_4	EC:2.4.99.6
CP007805.1_from_874730_to_879977_total_5248_1	EC:4.1.99.22
CP007805.1_from_995916_to_999101_total_3186_1	EC:1.3.1.12;EC:5.4.99.5
CP007805.1_from_1236330_to_1237412_total_1083_3	EC:6.1.1.19
CP007805.1_from_1254215_to_1261181_total_6967_3	EC:3.6.1.25
CP007805.1_from_1465115_to_1465415_total_301_2	EC:3.1.21.5
CP007805.1_from_1534085_to_1549405_total_15321_10	EC:2.7.7.n1
CP007805.1_from_1563755_to_1571759_total_8005_4	EC:2.6.1.76
CP014984.1_from_1581626_to_1617648_total_36023_25	EC:2.5.1.3;EC:2.7.1.49;EC:2.7.4.7
CP014984.1_from_1658656_to_1696731_total_38076_6	EC:2.8.4.2
CP014984.1_from_2212991_to_2250453_total_37463_7	EC:2.4.1.346
CP014984.1_from_3251408_to_3274461_total_23054_12	EC:1.14.13.24
CP014984.1_from_3251408_to_3274461_total_23054_17	EC:4.1.3.27
CP006812.1_from_305913_to_308496_total_2584_1	EC:5.4.2.2
CP006812.1_from_527499_to_536335_total_8837_1	EC:1.13.12.4
CP006812.1_from_680612_to_685073_total_4462_3	EC:3.4.11.-
CP006812.1_from_1130181_to_1134555_total_4375_4	EC:1.13.12.4
LN554884.1_from_765937_to_766603_total_667_1	EC:1.1.1.47
LN554884.1_from_1273558_to_1273935_total_378_1	EC:2.7.6.5
LN554884.1_from_1442253_to_1443432_total_1180_3	EC:4.2.99.18
LN554884.1_from_1938674_to_1938982_total_309_1	EC:4.1.3.36
LN554884.1_from_2432007_to_2432289_total_283_2	EC:6.1.1.16
CP018137.1_from_281726_to_399677_total_117952_58	EC:3.2.1.97
CP018137.1_from_964395_to_1043421_total_79027_6	EC:3.4.24.13
CP005967.1_from_226280_to_226637_total_358_1	EC:2.7.1.33
CP005967.1_from_305018_to_307624_total_2607_6	EC:2.7.7.60
CP005967.1_from_410748_to_412416_total_1669_2	EC:3.1.4.46
CP005967.1_from_568272_to_572245_total_3974_7	EC:3.1.11.5
CP005967.1_from_813242_to_814341_total_1100_1	EC:7.2.1.1
CP005967.1_from_993394_to_997772_total_4379_3	EC:2.4.99.6
CP005967.1_from_1391871_to_1392581_total_711_1	EC:2.1.1.14
CP005967.1_from_1402781_to_1406084_total_3304_1	EC:2.7.3.9
CP005967.1_from_1419566_to_1420743_total_1178_2	EC:3.5.2.9
CP005967.1_from_1536729_to_1537718_total_990_2	EC:2.7.7.7
CP005967.1_from_1689835_to_1692478_total_2644_1	EC:3.1.21.4
CP005967.1_from_1780457_to_1782263_total_1807_1	EC:3.1.13.5
CP015432.1_from_1218695_to_1219137_total_443_1	EC:2.2.1.1
FN433596.1_from_7_to_3043210_total_3043204_987	EC:1.4.1.2
FN433596.1_from_7_to_3043210_total_3043204_1163	EC:1.14.99.48
FN433596.1_from_7_to_3043210_total_3043204_1998	EC:3.1.4.3
FN433596.1_from_7_to_3043210_total_3043204_2136	EC:2.3.1.-;EC:2.7.1.190
FN433596.1_from_7_to_3043210_total_3043204_2690	EC:5.4.2.2
FN433596.1_from_7_to_3043210_total_3043204_2729	EC:3.4.22.70
CP001628.1_from_8_to_2501096_total_2501089_110	EC:3.6.1.1
CP001628.1_from_8_to_2501096_total_2501089_1069	EC:2.4.1.54
CP006841.1_from_458826_to_459577_total_752_2	EC:3.5.1.5
CP006841.1_from_935579_to_937031_total_1453_1	EC:1.3.99.-
CP006841.1_from_944000_to_945067_total_1068_1	EC:3.5.1.103
CP006841.1_from_963950_to_966614_total_2665_1	EC:2.4.1.342
CP006841.1_from_1274444_to_1274814_total_371_1	EC:3.1.1.-;EC:3.1.1.96
CP005286.1_from_11_to_2681309_total_2681299_192	EC:1.2.1.11
CP009422.1_from_19026_to_26850_total_7825_5	EC:1.1.1.284
CP009422.1_from_588899_to_595381_total_6483_5	EC:2.5.1.54
CP009422.1_from_776250_to_872826_total_96577_106	EC:1.20.4.1
CP009422.1_from_928412_to_1030127_total_101716_13	EC:2.7.7.43
CP009422.1_from_928412_to_1030127_total_101716_18	EC:7.6.2.12
CP009422.1_from_1126355_to_1140197_total_13843_5	EC:2.7.7.n1
CP009422.1_from_1548694_to_1583153_total_34460_27	EC:3.1.21.4
CP009422.1_from_1840633_to_1975389_total_134757_37	EC:4.1.3.27
CP009422.1_from_1840633_to_1975389_total_134757_46	EC:3.1.3.11
CP009422.1_from_2030235_to_2077680_total_47446_12	EC:2.1.1.37
CP009422.1_from_2030235_to_2077680_total_47446_15	EC:3.1.21.4
CP018766.1_from_3_to_2900381_total_2900379_25	EC:3.1.21.3
CP018766.1_from_3_to_2900381_total_2900379_934	EC:1.4.1.2
CP018766.1_from_3_to_2900381_total_2900379_1108	EC:1.14.99.48
CP018766.1_from_3_to_2900381_total_2900379_1988	EC:3.1.4.3
CP018766.1_from_3_to_2900381_total_2900379_2516	EC:5.4.2.2
CP018766.1_from_3_to_2900381_total_2900379_2551	EC:3.4.22.70
CP002045.1_from_120642_to_121526_total_885_1	EC:5.1.3.13
CP002045.1_from_572287_to_573191_total_905_1	EC:1.1.1.346
CP002045.1_from_1467630_to_1468830_total_1201_2	EC:1.1.1.205
CP000687.1_from_1506160_to_1512654_total_6495_5	EC:3.6.3.-
CP000687.1_from_1775108_to_1779515_total_4408_2	EC:7.6.2.12
CP000687.1_from_1877986_to_1880759_total_2774_1	EC:5.1.3.29
CP010017.1_from_137921_to_142435_total_4515_2	EC:5.4.99.61
CP010017.1_from_838935_to_846915_total_7981_9	EC:4.1.3.40
CP007659.1_from_772712_to_773190_total_479_1	EC:1.17.4.1
CP007659.1_from_1331451_to_1331738_total_288_1	EC:2.2.1.1
CP007659.1_from_1766626_to_1766909_total_284_1	EC:2.7.1.24
CP007659.1_from_2471005_to_2471257_total_253_1	EC:2.7.1.-
CP012979.1_from_91109_to_106374_total_15266_15	EC:1.1.1.1;EC:1.2.1.10
CP012979.1_from_634105_to_639286_total_5182_6	EC:2.4.1.187
CP012979.1_from_843493_to_852777_total_9285_12	EC:1.6.99.-
CP012979.1_from_860994_to_871053_total_10060_10	EC:1.4.1.2
CP012979.1_from_1056275_to_1066871_total_10597_11	EC:1.14.99.48
CP012979.1_from_1369580_to_1373546_total_3967_5	EC:1.2.4.2
CP012979.1_from_1722813_to_1726754_total_3942_1	EC:6.2.1.1
CP012979.1_from_1890471_to_1908297_total_17827_1	EC:2.7.13.3
CP012979.1_from_1944064_to_1965194_total_21131_3	EC:3.1.4.3
CP012979.1_from_2417135_to_2441825_total_24691_18	EC:5.4.2.2
CP012979.1_from_2467707_to_2477246_total_9540_10	EC:3.4.22.70
CP002857.1_from_37076_to_45025_total_7950_8	EC:4.1.3.27
CP002857.1_from_177620_to_178760_total_1141_1	EC:2.7.7.4
CP002857.1_from_265957_to_275111_total_9155_9	EC:3.6.3.-
CP002857.1_from_971724_to_976449_total_4726_1	EC:2.1.1.199
CP002857.1_from_1041455_to_1052026_total_10572_2	EC:3.6.3.-
CP002857.1_from_1240875_to_1246423_total_5549_1	EC:2.4.1.-;EC:2.4.1.83
CP002857.1_from_1582857_to_1584622_total_1766_2	EC:2.3.2.22
CP002857.1_from_1753062_to_1761087_total_8026_3	EC:1.2.4.2;EC:2.3.1.61
CP002857.1_from_2294308_to_2305526_total_11219_2	EC:7.2.2.-
CP014064.1_from_115786_to_132781_total_16996_9	EC:1.4.1.2
CP014064.1_from_412307_to_418431_total_6125_1	EC:3.6.4.12
CP014064.1_from_579139_to_582132_total_2994_3	EC:2.3.2.17
CP014064.1_from_582160_to_584883_total_2724_1	EC:2.3.2.17
CP014064.1_from_1196974_to_1201892_total_4919_4	EC:3.1.4.3
CP014064.1_from_1723021_to_1736676_total_13656_6	EC:5.4.2.2
CP014064.1_from_1747821_to_1749612_total_1792_2	EC:2.7.1.12
CP014064.1_from_1767198_to_1775263_total_8066_8	EC:3.4.22.70
CP014064.1_from_1891950_to_1892421_total_472_1	EC:3.5.3.6
CP012503.1_from_465176_to_466636_total_1461_1	EC:2.7.7.3
CP012503.1_from_1162677_to_1164796_total_2120_2	EC:3.5.2.3
CP012503.1_from_1273764_to_1275572_total_1809_2	EC:2.7.7.43
CP012503.1_from_1275864_to_1279587_total_3724_3	EC:2.5.1.101
CP012503.1_from_1315863_to_1317048_total_1186_2	EC:4.2.1.46
CP012503.1_from_1705149_to_1707602_total_2454_2	EC:2.7.1.121
CP012503.1_from_1935644_to_1936207_total_564_2	EC:4.1.2.40
CP012503.1_from_1936670_to_1937630_total_961_2	EC:2.7.1.144
CP007159.1_from_14_to_3701214_total_3701201_33	EC:4.3.1.16
CP007159.1_from_14_to_3701214_total_3701201_663	EC:2.6.1.76
CP012889.1_from_12_to_2378865_total_2378854_1394	EC:3.4.22.37
CP012889.1_from_12_to_2378865_total_2378854_1639	EC:3.4.22.47
HE579069.1_from_877395_to_924892_total_47498_27	EC:1.4.1.2
HE579069.1_from_1075426_to_1094848_total_19423_20	EC:1.14.99.48
HE579069.1_from_1981159_to_1994837_total_13679_3	EC:3.1.4.3
HE579069.1_from_2501551_to_2506702_total_5152_4	EC:5.4.2.2
HE579069.1_from_2538305_to_2578934_total_40630_10	EC:3.4.22.70
CP002637.1_from_138797_to_170778_total_31982_23	EC:7.1.1.-
CP002637.1_from_920775_to_1051370_total_130596_84	EC:7.2.2.-
CP017812.1_from_485698_to_487526_total_1829_2	EC:7.1.1.-
CP010875.1_from_100863_to_102402_total_1540_1	EC:7.5.2.7
CP010875.1_from_170491_to_178895_total_8405_1	EC:2.7.2.1
CP010875.1_from_1096102_to_1100263_total_4162_6	EC:2.7.7.43
CP010875.1_from_1101400_to_1105567_total_4168_2	EC:2.5.1.101
CP010875.1_from_1379384_to_1383992_total_4609_1	EC:3.4.11.-
CP010875.1_from_1524695_to_1537176_total_12482_8	EC:2.7.1.121
CP010875.1_from_1599220_to_1601155_total_1936_3	EC:2.7.7.7
CP010875.1_from_1774614_to_1779510_total_4897_5	EC:7.5.2.-
HE579067.1_from_9_to_2759443_total_2759435_825	EC:1.4.1.2
HE579067.1_from_9_to_2759443_total_2759435_1000	EC:1.14.99.48
HE579067.1_from_9_to_2759443_total_2759435_1819	EC:3.1.4.3
HE579067.1_from_9_to_2759443_total_2759435_2344	EC:5.4.2.2
HE579067.1_from_9_to_2759443_total_2759435_2379	EC:3.4.22.70
CP002424.1_from_4_to_2248962_total_2248959_76	EC:2.7.7.43
CP002424.1_from_4_to_2248962_total_2248959_81	EC:7.6.2.12
CP002424.1_from_4_to_2248962_total_2248959_259	EC:2.7.7.n1
CP002424.1_from_4_to_2248962_total_2248959_449	EC:6.1.1.4
CP002424.1_from_4_to_2248962_total_2248959_1016	EC:2.4.99.6
CP002424.1_from_4_to_2248962_total_2248959_1308	EC:3.1.21.4
CP002424.1_from_4_to_2248962_total_2248959_1459	EC:1.1.1.284
CP007482.1_from_72163_to_73223_total_1061_1	EC:2.1.1.-
CP007482.1_from_87791_to_88608_total_818_1	EC:3.1.3.16
CP007482.1_from_329153_to_329849_total_697_1	EC:2.7.7.6
CP007482.1_from_1651753_to_1652591_total_839_1	EC:2.7.1.144
AM295007.1_from_8_to_1841242_total_1841235_145	EC:4.4.1.13
AM295007.1_from_8_to_1841242_total_1841235_990	EC:3.6.5.n1
FQ312027.1_from_353212_to_364641_total_11430_5	EC:3.2.1.97
FQ312027.1_from_974877_to_979457_total_4581_4	EC:3.2.1.85
FQ312027.1_from_974877_to_979457_total_4581_5	EC:3.2.1.85
CP012970.1_from_827787_to_1734664_total_906878_50	EC:1.4.1.2
CP012970.1_from_827787_to_1734664_total_906878_302	EC:1.14.99.48
CP012970.1_from_1847752_to_2147352_total_299601_143	EC:3.1.4.3
CP012970.1_from_2309290_to_2726186_total_416897_163	EC:5.4.2.2
CP012970.1_from_2309290_to_2726186_total_416897_199	EC:3.4.22.70
CP010295.1_from_147094_to_147509_total_416_1	EC:1.1.1.304
CP010295.1_from_159484_to_160069_total_586_2	EC:5.4.2.7
CP010295.1_from_262089_to_262872_total_784_1	EC:2.3.1.54
CP010295.1_from_311967_to_313145_total_1179_1	EC:3.2.1.86
CP010295.1_from_488259_to_490286_total_2028_1	EC:4.4.1.13
CP010295.1_from_500079_to_500494_total_416_1	EC:1.4.1.13
CP010295.1_from_500603_to_502994_total_2392_1	EC:1.4.1.13
CP010295.1_from_644730_to_645319_total_590_1	EC:2.3.1.8
CP010295.1_from_907385_to_909849_total_2465_4	EC:2.8.1.8
CP010295.1_from_1027872_to_1029036_total_1165_1	EC:2.4.1.70
CP010295.1_from_1036668_to_1037161_total_494_2	EC:4.1.3.36
CP010295.1_from_1129546_to_1131129_total_1584_2	EC:1.14.99.48
CP010295.1_from_1229294_to_1229905_total_612_1	EC:2.3.1.274
CP010295.1_from_1339581_to_1341116_total_1536_1	EC:3.1.31.1
CP010295.1_from_1421767_to_1422357_total_591_1	EC:3.-.-.-
CP010295.1_from_1671018_to_1673318_total_2301_1	EC:2.1.1.217
CP010295.1_from_1749313_to_1749601_total_289_2	EC:2.4.2.29
CP010295.1_from_1799965_to_1800996_total_1032_1	EC:2.3.3.16
CP010295.1_from_1823718_to_1824972_total_1255_2	EC:1.11.1.15
CP010295.1_from_1825049_to_1825316_total_268_1	EC:1.11.1.15
CP010295.1_from_1914048_to_1915937_total_1890_2	EC:4.1.1.49
CP010295.1_from_2029204_to_2029603_total_400_1	EC:3.4.11.18
CP010295.1_from_2083909_to_2085870_total_1962_2	EC:3.1.4.3
CP010295.1_from_2152367_to_2153298_total_932_1	EC:3.2.1.26
CP010295.1_from_2240400_to_2240797_total_398_1	EC:2.5.1.7
CP010295.1_from_2331570_to_2332815_total_1246_1	EC:2.7.1.144
CP010295.1_from_2336524_to_2338504_total_1981_3	EC:4.2.2.1
CP010295.1_from_2384450_to_2386037_total_1588_1	EC:2.3.2.16
CP010295.1_from_2662586_to_2663909_total_1324_2	EC:3.4.22.70
CP010295.1_from_2752330_to_2753101_total_772_1	EC:1.2.1.8
CP002589.1_from_1209606_to_1212240_total_2635_2	EC:3.1.3.11
CP002589.1_from_1280325_to_1281583_total_1259_2	EC:2.4.99.17
CP002589.1_from_1311222_to_1315402_total_4181_5	EC:7.1.1.-
LT615218.1_from_895330_to_1434382_total_539053_25	EC:1.4.1.2
LT615218.1_from_895330_to_1434382_total_539053_199	EC:1.14.99.48
LT615218.1_from_1859049_to_2354327_total_495279_120	EC:3.1.4.3
LT615218.1_from_2354358_to_2567387_total_213030_150	EC:5.4.2.2
LT615218.1_from_2354358_to_2567387_total_213030_185	EC:3.4.22.70
CP000140.1_from_43_to_4811363_total_4811321_24	EC:5.1.3.7
CP000140.1_from_43_to_4811363_total_4811321_2859	EC:3.2.1.22;EC:3.2.1.n1;EC:3.2.1.n2
CP013714.1_from_1851639_to_1851875_total_237_1	EC:7.1.2.2
CP003166.1_from_197594_to_197876_total_283_1	EC:1.2.1.38
CP003166.1_from_387061_to_387930_total_870_1	EC:4.4.1.13
CP003166.1_from_488226_to_488664_total_439_1	EC:3.2.1.93
CP003166.1_from_743785_to_744143_total_359_1	EC:3.5.1.25
CP003166.1_from_778534_to_780143_total_1610_1	EC:1.17.4.1
CP003166.1_from_924020_to_925524_total_1505_2	EC:1.4.1.2
CP003166.1_from_1119034_to_1121824_total_2791_3	EC:1.14.99.48
CP003166.1_from_1124103_to_1124609_total_507_1	EC:6.1.1.20
CP003166.1_from_1335894_to_1336160_total_267_1	EC:4.2.3.1
CP003166.1_from_1373355_to_1374305_total_951_1	EC:2.3.2.3
CP003166.1_from_1581268_to_1581637_total_370_1	EC:5.4.99.22
CP003166.1_from_1593612_to_1595929_total_2318_2	EC:3.2.1.10
CP003166.1_from_1645167_to_1646301_total_1135_1	EC:2.7.11.32;EC:2.7.4.27
CP003166.1_from_1647054_to_1647819_total_766_1	EC:6.1.1.14
CP003166.1_from_1714692_to_1714957_total_266_1	EC:2.7.6.5
CP003166.1_from_1723385_to_1724572_total_1188_3	EC:3.6.4.12
CP003166.1_from_2032751_to_2033807_total_1057_1	EC:3.1.4.3
CP003166.1_from_2230348_to_2232641_total_2294_4	EC:2.7.1.144
CP003166.1_from_2350683_to_2351093_total_411_1	EC:3.5.3.8
CP003166.1_from_2485925_to_2486831_total_907_1	EC:3.4.11.-
CP003166.1_from_2561238_to_2563484_total_2247_1	EC:3.1.3.11
CP007524.1_from_180494_to_185595_total_5102_2	EC:7.6.2.12
CP007524.1_from_192297_to_192446_total_150_1	EC:4.2.1.46
CP007524.1_from_410931_to_412952_total_2022_3	EC:2.3.1.1;EC:2.3.1.35
CP007524.1_from_540515_to_543160_total_2646_3	EC:6.1.1.4
CP007524.1_from_602835_to_603268_total_434_1	EC:2.7.1.26;EC:2.7.7.2
CP007524.1_from_984177_to_987774_total_3598_1	EC:3.5.4.16
CP007524.1_from_1075200_to_1080073_total_4874_1	EC:2.4.99.6
CP007524.1_from_1327062_to_1329156_total_2095_3	EC:2.7.7.77
CP007524.1_from_1527994_to_1535798_total_7805_5	EC:1.1.1.284
CP007524.1_from_1901799_to_1905253_total_3455_1	EC:2.1.1.45
CP013908.1_from_1238280_to_1238939_total_660_1	EC:1.-.-.-
LN847353.1_from_320070_to_360837_total_40768_9	EC:3.2.1.97
AP014520.1_from_413192_to_413988_total_797_1	EC:1.1.1.22
AP014520.1_from_1229699_to_1231425_total_1727_3	EC:6.1.1.12
AP009324.1_from_12_to_2880163_total_2880152_956	EC:1.4.1.2
AP009324.1_from_12_to_2880163_total_2880152_1131	EC:1.14.99.48
AP009324.1_from_12_to_2880163_total_2880152_2499	EC:5.4.2.2
AP009324.1_from_12_to_2880163_total_2880152_2535	EC:3.4.22.70
CP000425.1_from_199_to_4229_total_4031_2	EC:2.7.7.7
CP000425.1_from_1288029_to_1289895_total_1867_3	EC:2.7.1.50
CP000425.1_from_1321830_to_1327768_total_5939_3	EC:4.1.1.15
CP000425.1_from_1421205_to_1424123_total_2919_4	EC:3.2.1.-
CP000425.1_from_1475140_to_1477183_total_2044_1	EC:4.1.3.27
CP000425.1_from_2167555_to_2170769_total_3215_2	EC:3.5.3.6
CP000425.1_from_2177897_to_2184798_total_6902_3	EC:1.2.3.3
CP016826.1_from_7942_to_25241_total_17300_18	EC:3.1.4.-;EC:3.1.4.41
CP016826.1_from_1056064_to_1083446_total_27383_17	EC:5.4.99.61
CP016645.1_from_597711_to_598015_total_305_1	EC:1.2.1.88;EC:1.5.5.2
CP016645.1_from_932224_to_932502_total_279_1	EC:3.5.1.18
CP016645.1_from_1901722_to_1902573_total_852_1	EC:4.3.99.3
CP001015.1_from_756921_to_761626_total_4706_1	EC:3.4.19.3
CP001015.1_from_774216_to_775170_total_955_1	EC:2.7.1.56
CP001015.1_from_951197_to_952976_total_1780_1	EC:4.1.1.31
AP012336.1_from_51810_to_80837_total_29028_23	EC:3.2.1.80
AP012336.1_from_431678_to_663786_total_232109_227	EC:3.1.-.-;EC:3.6.4.12
AP012336.1_from_1063436_to_1125998_total_62563_10	EC:2.4.2.52
AP012336.1_from_1063436_to_1125998_total_62563_16	EC:2.4.1.5
AP012336.1_from_1853814_to_1900436_total_46623_7	EC:2.4.1.10
CP013246.1_from_1938962_to_1949308_total_10347_4	EC:2.8.3.17
CP013959.1_from_3908_to_5237_total_1330_2	EC:5.6.2.2
CP013959.1_from_282827_to_284219_total_1393_1	EC:1.14.12.17
CP013959.1_from_324689_to_326633_total_1945_2	EC:3.4.24.75
CP013959.1_from_696552_to_697394_total_843_1	EC:3.5.4.16
CP013959.1_from_1011319_to_1011889_total_571_2	EC:1.4.1.2
CP013959.1_from_1029744_to_1030805_total_1062_1	EC:1.8.1.14
CP013959.1_from_1134418_to_1134951_total_534_1	EC:6.3.4.18
CP013959.1_from_1163333_to_1163790_total_458_1	EC:1.2.4.1
CP013959.1_from_1243648_to_1244627_total_980_1	EC:1.14.99.48
CP013959.1_from_1306478_to_1307491_total_1014_2	EC:5.4.99.-
CP013959.1_from_1474619_to_1475052_total_434_1	EC:2.2.1.1
CP013959.1_from_1609177_to_1610534_total_1358_2	EC:1.4.1.1
CP013959.1_from_1798848_to_1799334_total_487_3	EC:3.5.1.-
CP013959.1_from_1875298_to_1876489_total_1192_2	EC:1.1.1.38
CP013959.1_from_2032335_to_2032789_total_455_1	EC:4.1.1.37
CP013959.1_from_2150827_to_2152637_total_1811_2	EC:3.1.4.3
CP013959.1_from_2449224_to_2451004_total_1781_3	EC:2.4.2.1
CP013959.1_from_2572273_to_2572841_total_569_1	EC:5.6.2.1
CP013959.1_from_2689782_to_2691257_total_1476_3	EC:1.18.1.2
CP013959.1_from_2898122_to_2899072_total_951_1	EC:1.3.8.-
CP014635.1_from_531436_to_533063_total_1628_2	EC:2.6.1.-
CP014635.1_from_1726856_to_1727697_total_842_1	EC:4.2.1.51
CP009612.1_from_329421_to_339162_total_9742_1	EC:3.6.1.1
CP009612.1_from_758499_to_774105_total_15607_13	EC:3.2.1.35
CP009612.1_from_1300916_to_1314247_total_13332_13	EC:1.1.1.25
CP002987.1_from_189105_to_194781_total_5677_3	EC:1.1.1.-
CP002987.1_from_247110_to_250175_total_3066_1	EC:5.3.1.-
CP002987.1_from_427792_to_430840_total_3049_4	EC:2.2.1.1
CP002987.1_from_926117_to_928276_total_2160_2	EC:3.1.3.11
CP002987.1_from_1263796_to_1268106_total_4311_2	EC:2.8.3.5
CP002987.1_from_1508747_to_1510177_total_1431_1	EC:3.5.4.30
