sequence_ID	prediction
CP013711.1_from_4150420_to_4150726_total_307_1	EC:1.1.1.36
CP013711.1_from_4435458_to_4436392_total_935_2	EC:1.2.1.39
CP013711.1_from_4441248_to_4441761_total_514_1	EC:1.4.3.21
CP013711.1_from_4448768_to_4448917_total_150_1	EC:4.2.1.17
CP013711.1_from_4523166_to_4523586_total_421_2	EC:5.5.1.2
CP013711.1_from_4577258_to_4577660_total_403_1	EC:3.4.15.5
CP013711.1_from_4761386_to_4762152_total_767_1	EC:3.5.1.126
CP013711.1_from_4793559_to_4794543_total_985_1	EC:2.6.1.76
CP013711.1_from_4918183_to_4918988_total_806_1	EC:1.2.1.67
CP013711.1_from_5250065_to_5250546_total_482_2	EC:1.2.1.70
CP013711.1_from_5253091_to_5253438_total_348_1	EC:2.7.1.148
LN614756.1_from_475374_to_477226_total_1853_2	EC:4.2.1.157
LN614756.1_from_858034_to_858658_total_625_1	EC:6.1.1.20
LN614756.1_from_899092_to_903639_total_4548_4	EC:2.3.1.181
LN614756.1_from_1013546_to_1014953_total_1408_1	EC:2.3.3.13
LN614756.1_from_3838684_to_3840187_total_1504_2	EC:1.17.1.9;EC:1.17.99.7
LN614756.1_from_4259932_to_4260541_total_610_2	EC:2.7.1.-
CP013980.1_from_15_to_2693391_total_2693377_88	EC:4.99.1.1
CP013980.1_from_15_to_2693391_total_2693377_1798	EC:1.14.99.48
CP013689.1_from_439203_to_440007_total_805_2	EC:4.2.1.20
CP013689.1_from_439203_to_440007_total_805_3	EC:4.2.1.20
CP013689.1_from_1012951_to_1014427_total_1477_2	EC:2.1.1.14
CP013689.1_from_1399700_to_1400665_total_966_1	EC:2.1.1.184
CP013689.1_from_1721116_to_1721668_total_553_2	EC:6.1.1.19
CP002536.1_from_3_to_777771_total_777769_288	EC:6.1.1.18
CP002536.1_from_3_to_777771_total_777769_457	EC:4.1.-.-
CP002536.1_from_777790_to_2147034_total_1369245_532	EC:3.5.4.40
CP002536.1_from_777790_to_2147034_total_1369245_634	EC:3.6.4.12
CP002536.1_from_777790_to_2147034_total_1369245_1188	EC:1.3.99.-
CP002536.1_from_777790_to_2147034_total_1369245_1224	EC:1.2.4.4
CP002539.1_from_16_to_132255_total_132240_2	EC:3.5.2.9
CP002539.1_from_16_to_132255_total_132240_77	EC:3.6.3.-
CP002540.1_from_99_to_97182_total_97084_130	EC:3.6.3.-
CP016077.1_from_337615_to_367710_total_30096_26	EC:1.14.99.57
CP016077.1_from_877142_to_926027_total_48886_40	EC:2.1.1.-
CP016077.1_from_1255536_to_1276795_total_21260_19	EC:2.1.1.180
CP016077.1_from_2407973_to_2429389_total_21417_5	EC:2.4.1.345
CP016077.1_from_3130631_to_3150501_total_19871_16	EC:1.1.1.179
CP016077.1_from_3342266_to_3356460_total_14195_7	EC:7.2.2.-
CP016077.1_from_4049462_to_4086733_total_37272_18	EC:2.1.1.234
CP016077.1_from_4180334_to_4206773_total_26440_10	EC:4.3.1.23;EC:5.4.3.6
CP016077.1_from_5853216_to_5856474_total_3259_1	EC:6.1.1.14
CP000494.1_from_1317977_to_1360263_total_42287_22	EC:3.6.3.-
CP000494.1_from_2502535_to_2533738_total_31204_5	EC:1.17.2.1
CP000494.1_from_3287959_to_3350810_total_62852_8	EC:5.4.99.61
CP000494.1_from_4757698_to_4787469_total_29772_21	EC:7.1.1.-
CP000494.1_from_6141724_to_6180025_total_38302_14	EC:1.-.-.-
CP000494.1_from_6410006_to_6428996_total_18991_2	EC:2.4.1.227
CP000494.1_from_6877529_to_6915469_total_37941_46	EC:1.2.1.28
CP000495.1_from_129026_to_136457_total_7432_8	EC:1.12.99.6
FN568063.1_from_1280093_to_1506962_total_226870_152	EC:1.13.12.4
FN568063.1_from_1506981_to_1853543_total_346563_223	EC:2.3.1.-;EC:2.7.1.190
CP014022.1_from_55_to_2571828_total_2571774_1429	EC:1.14.99.48
AP014572.1_from_93484_to_94492_total_1009_2	EC:2.7.7.6
AP014572.1_from_109903_to_110920_total_1018_1	EC:3.4.11.7
AP014572.1_from_509661_to_509965_total_305_1	EC:1.1.1.127
AP014572.1_from_1349138_to_1350340_total_1203_1	EC:2.7.1.191
CP006954.1_from_572347_to_572731_total_385_1	EC:2.1.1.13
CP006954.1_from_656803_to_657402_total_600_2	EC:6.1.1.3
CP009933.1_from_57547_to_73006_total_15460_7	EC:1.1.1.-;EC:1.1.1.283
CP009933.1_from_384452_to_386844_total_2393_2	EC:3.6.1.1
CP009933.1_from_2176258_to_2178538_total_2281_3	EC:1.21.4.2;EC:1.21.4.3;EC:1.21.4.4
CP009933.1_from_2178594_to_2181733_total_3140_1	EC:1.21.4.2;EC:1.21.4.3;EC:1.21.4.4
CP009933.1_from_2192507_to_2196468_total_3962_3	EC:1.21.4.2;EC:1.21.4.3;EC:1.21.4.4
CP009933.1_from_2805544_to_2814304_total_8761_3	EC:1.2.7.10
CP009933.1_from_3120917_to_3123603_total_2687_1	EC:3.6.1.3
CP009933.1_from_3974083_to_3979279_total_5197_2	EC:1.3.8.1
CP009933.1_from_4162660_to_4166806_total_4147_4	EC:1.1.1.38
CP009933.1_from_4276361_to_4281939_total_5579_4	EC:4.99.1.12
CP019171.1_from_826408_to_840285_total_13878_9	EC:6.3.2.2
CP019171.1_from_3407578_to_3413762_total_6185_3	EC:7.2.2.-
CP019171.1_from_4022653_to_4040816_total_18164_5	EC:1.2.99.6
CP014234.1_from_22_to_2434680_total_2434659_99	EC:1.3.8.-
CP014234.1_from_22_to_2434680_total_2434659_192	EC:2.7.7.99
CP014234.1_from_22_to_2434680_total_2434659_548	EC:1.1.1.178;EC:1.1.1.35;EC:1.1.1.51
CP014234.1_from_22_to_2434680_total_2434659_1542	EC:1.3.8.4
CP014234.1_from_22_to_2434680_total_2434659_1701	EC:2.4.1.227
CP014234.1_from_22_to_2434680_total_2434659_1850	EC:6.3.4.14;EC:6.4.1.2
FQ312041.2_from_277753_to_278044_total_292_1	EC:3.4.11.-
FQ312041.2_from_966469_to_966722_total_254_1	EC:3.2.1.85
CP006620.1_from_441904_to_448692_total_6789_7	EC:7.2.2.5
CP006620.1_from_775069_to_776461_total_1393_2	EC:3.4.13.22
CP006620.1_from_1256350_to_1261363_total_5014_5	EC:1.7.1.7
CP016760.1_from_1696285_to_1701725_total_5441_3	EC:1.8.1.14
CP016760.1_from_2330632_to_2335678_total_5047_3	EC:1.1.1.-
CP012480.1_from_131535_to_131781_total_247_1	EC:6.1.1.17
CP012480.1_from_843460_to_843884_total_425_1	EC:1.17.4.1
CP012480.1_from_1490976_to_1491902_total_927_2	EC:2.7.1.24
CP015367.1_from_3024234_to_3024752_total_519_2	EC:3.5.2.9
HF952105.1_from_911490_to_912811_total_1322_2	EC:1.2.4.1
HF952105.1_from_1235279_to_1236583_total_1305_2	EC:1.-.-.-
HF952105.1_from_1314912_to_1315855_total_944_1	EC:2.1.1.45
HF952105.1_from_1481036_to_1484463_total_3428_3	EC:3.4.11.-
HF952105.1_from_1641808_to_1643523_total_1716_2	EC:2.7.1.121
CP012393.1_from_382803_to_383184_total_382_1	EC:1.5.1.37
CP012393.1_from_700740_to_701194_total_455_1	EC:6.1.1.20
CP012393.1_from_1317435_to_1317902_total_468_1	EC:1.1.1.284
CP012393.1_from_1527501_to_1528016_total_516_1	EC:6.3.2.3
LM997412.1_from_23_to_907536_total_907514_827	EC:1.17.7.3
LM997412.1_from_907554_to_1601837_total_694284_68	EC:1.3.8.1
LM997412.1_from_907554_to_1601837_total_694284_267	EC:4.2.1.120;EC:5.3.3.3
LM997412.1_from_907554_to_1601837_total_694284_464	EC:1.3.8.1
LM997412.1_from_907554_to_1601837_total_694284_479	EC:7.2.4.5
FR875178.1_from_189682_to_191828_total_2147_3	EC:3.2.1.11
FR875178.1_from_704496_to_706293_total_1798_1	EC:2.1.1.72
FR875178.1_from_854521_to_857333_total_2813_4	EC:6.1.1.22
FR875178.1_from_1352086_to_1353704_total_1619_1	EC:5.1.3.3
FR875178.1_from_1359037_to_1362790_total_3754_2	EC:3.4.24.-
FR875178.1_from_1751570_to_1754467_total_2898_1	EC:1.3.99.33
CP004409.1_from_480866_to_481513_total_648_2	EC:1.17.4.1
CP004409.1_from_1432337_to_1432799_total_463_2	EC:6.1.1.7
CP004409.1_from_1949880_to_1952179_total_2300_1	EC:6.3.2.2;EC:6.3.2.3
CP014057.1_from_647643_to_662480_total_14838_12	EC:1.17.1.9
CP014057.1_from_741519_to_795011_total_53493_15	EC:1.14.99.48
CP014057.1_from_960545_to_998316_total_37772_24	EC:3.1.2.-
CP014057.1_from_1823986_to_1862102_total_38117_28	EC:5.4.2.2
CP014057.1_from_2519003_to_2551151_total_32149_7	EC:4.4.1.13
AP014646.1_from_652786_to_653541_total_756_1	EC:2.7.7.99
AP014646.1_from_3545960_to_3546728_total_769_2	EC:2.3.1.267
CP002439.1_from_630134_to_630593_total_460_2	EC:2.8.1.8
CP002439.1_from_677819_to_679263_total_1445_1	EC:1.8.1.14
CP002439.1_from_1281698_to_1282552_total_855_1	EC:1.2.4.4
CP002439.1_from_1658990_to_1659471_total_482_1	EC:2.1.1.207
CP002439.1_from_2177846_to_2178228_total_383_1	EC:2.3.1.54
CP010050.1_from_27_to_23180_total_23154_2	EC:2.7.7.7
CP010050.1_from_27_to_23180_total_23154_3	EC:3.1.-.-;EC:3.6.4.12
CP010050.1_from_667886_to_880975_total_213090_38	EC:7.6.2.2
CP010050.1_from_2178684_to_2289625_total_110942_30	EC:2.3.1.18
CP010050.1_from_2178684_to_2289625_total_110942_77	EC:1.16.-.-
CP010050.1_from_2311673_to_2488678_total_177006_34	EC:2.4.1.337
CP003132.1_from_56_to_16992_total_16937_2	EC:2.7.7.7
CP003132.1_from_56_to_16992_total_16937_3	EC:3.1.-.-;EC:3.6.4.12
CP003132.1_from_393190_to_512500_total_119311_46	EC:1.6.99.3
CP003132.1_from_919394_to_1039286_total_119893_120	EC:4.1.3.27
CP003132.1_from_1195088_to_1266830_total_71743_34	EC:4.2.1.9
CP003132.1_from_1195088_to_1266830_total_71743_45	EC:2.3.3.13
CP003132.1_from_1195088_to_1266830_total_71743_58	EC:2.4.2.17
CP003132.1_from_1328176_to_1554239_total_226064_2	EC:4.1.1.15
CP003132.1_from_1328176_to_1554239_total_226064_87	EC:3.2.1.-
CP003132.1_from_1746068_to_1785185_total_39118_25	EC:2.4.1.21
CP003132.1_from_1785190_to_2062788_total_277599_304	EC:2.3.1.31
CP003132.1_from_2164960_to_2348298_total_183339_23	EC:1.2.3.3
CP007573.1_from_7_to_2036342_total_2036336_375	EC:1.11.1.15
CP007573.1_from_7_to_2036342_total_2036336_1655	EC:3.6.3.-
CP010889.1_from_12_to_2337817_total_2337806_24	EC:3.1.4.-;EC:3.1.4.41
CP010889.1_from_12_to_2337817_total_2337806_691	EC:2.1.1.198
CP010889.1_from_12_to_2337817_total_2337806_1044	EC:5.4.99.61
CP000046.1_from_149860_to_150704_total_845_2	EC:1.1.1.1;EC:1.2.1.10
CP000046.1_from_179716_to_180323_total_608_1	EC:1.17.1.9
CP000046.1_from_647459_to_648189_total_731_1	EC:3.5.4.16
CP000046.1_from_665892_to_666955_total_1064_1	EC:2.3.1.8
CP000046.1_from_1117443_to_1118386_total_944_2	EC:7.6.2.11
CP000046.1_from_1152262_to_1154047_total_1786_3	EC:1.14.99.48
CP000046.1_from_1253125_to_1254344_total_1220_1	EC:2.3.1.274
CP000046.1_from_1421917_to_1422528_total_612_1	EC:2.3.2.17
CP000046.1_from_1421917_to_1422528_total_612_2	EC:2.3.2.18
CP000046.1_from_1579486_to_1580037_total_552_1	EC:3.6.1.13
CP000046.1_from_1715536_to_1716232_total_697_1	EC:6.1.1.21
CP000046.1_from_2006305_to_2007102_total_798_1	EC:2.7.13.3
CP000046.1_from_2018157_to_2019466_total_1310_2	EC:2.7.1.107
CP000046.1_from_2032176_to_2032683_total_508_1	EC:4.3.2.2
CP000046.1_from_2390191_to_2391000_total_810_1	EC:3.5.3.8
CP000046.1_from_2484763_to_2485578_total_816_1	EC:2.8.1.6
CP000046.1_from_2682411_to_2683116_total_706_1	EC:6.2.1.1;EC:6.2.1.17;EC:6.2.1.2;EC:6.2.1.40
CP000046.1_from_2722187_to_2722488_total_302_1	EC:3.4.24.29
CP007447.1_from_3_to_3052052_total_3052050_961	EC:1.4.1.2
CP007447.1_from_3_to_3052052_total_3052050_1140	EC:1.14.99.48
CP007447.1_from_3_to_3052052_total_3052050_2055	EC:3.1.4.3
CP007447.1_from_3_to_3052052_total_3052050_2192	EC:2.3.1.-;EC:2.7.1.190
CP007447.1_from_3_to_3052052_total_3052050_2758	EC:5.4.2.2
CP007447.1_from_3_to_3052052_total_3052050_2798	EC:3.4.22.70
CP016829.1_from_2155618_to_2288867_total_133250_36	EC:5.4.99.61
CP016679.1_from_301893_to_302141_total_249_1	EC:2.1.1.45
CP016679.1_from_320374_to_322441_total_2068_3	EC:6.1.1.11
CP016679.1_from_350100_to_350632_total_533_1	EC:2.7.7.6
CP016679.1_from_538000_to_539112_total_1113_1	EC:3.1.3.5
CP016679.1_from_636560_to_637566_total_1007_2	EC:1.1.1.284
CP016679.1_from_734320_to_735403_total_1084_1	EC:1.17.7.3
CP016679.1_from_1693931_to_1695258_total_1328_3	EC:2.7.7.n1
CP016679.1_from_1751223_to_1751501_total_279_1	EC:2.3.2.6
CP016679.1_from_1880864_to_1881672_total_809_1	EC:2.7.7.43
CP016679.1_from_2044374_to_2045637_total_1264_2	EC:4.1.1.31
CP016679.1_from_2126241_to_2126766_total_526_1	EC:6.3.5.3
CP000918.1_from_11727_to_12261_total_535_1	EC:2.4.2.8
CP000918.1_from_151714_to_153177_total_1464_2	EC:6.3.4.5
CP000918.1_from_816686_to_817182_total_497_1	EC:2.6.1.42
CP000918.1_from_829033_to_829309_total_277_1	EC:2.8.1.7
CP000918.1_from_1646072_to_1646697_total_626_1	EC:3.1.3.16
CP000918.1_from_1939752_to_1940267_total_516_1	EC:2.2.1.1
CP000918.1_from_2085630_to_2086062_total_433_1	EC:3.5.3.6
AL157959.1_from_2652_to_6918_total_4267_2	EC:2.7.7.n1
AL157959.1_from_176031_to_180846_total_4816_2	EC:7.6.2.12
AL157959.1_from_533680_to_541611_total_7932_5	EC:6.1.1.4
AL157959.1_from_963010_to_970828_total_7819_4	EC:5.4.2.2
AL157959.1_from_1001015_to_1006420_total_5406_4	EC:3.1.21.3
AL157959.1_from_1068469_to_1069430_total_962_1	EC:2.4.99.6
AL157959.1_from_1265384_to_1266295_total_912_1	EC:1.8.4.8
AL157959.1_from_1500130_to_1503367_total_3238_1	EC:1.1.-.-
AL157959.1_from_1504979_to_1510325_total_5347_1	EC:5.6.2.2
AL157959.1_from_1518222_to_1525224_total_7003_3	EC:1.1.1.284
AL157959.1_from_2019414_to_2021294_total_1881_1	EC:6.3.2.13
AL157959.1_from_2160993_to_2164640_total_3648_2	EC:2.7.1.221
CP017642.1_from_61652_to_62052_total_401_1	EC:2.3.1.1
CP009257.1_from_343679_to_344690_total_1012_1	EC:1.14.13.239
CP009257.1_from_858534_to_860236_total_1703_1	EC:1.14.13.7
CP002287.1_from_1830879_to_1835300_total_4422_2	EC:2.7.4.25
CP002287.1_from_3347238_to_3349177_total_1940_2	EC:1.13.11.2
CP002287.1_from_4061895_to_4077439_total_15545_14	EC:1.1.1.1;EC:1.1.1.4;EC:1.2.1.3
CP002287.1_from_6233371_to_6238223_total_4853_3	EC:2.6.1.107;EC:2.6.1.57
CP002288.1_from_39536_to_43209_total_3674_2	EC:1.18.1.7
CP001561.1_from_74329_to_79749_total_5421_2	EC:2.7.7.43
CP001561.1_from_255834_to_263581_total_7748_5	EC:2.7.7.n1
CP001561.1_from_398062_to_398914_total_853_2	EC:2.5.1.72
CP001561.1_from_926450_to_934366_total_7917_3	EC:2.4.99.6
CP001561.1_from_1267857_to_1274072_total_6216_7	EC:1.17.7.3
CP001561.1_from_1431658_to_1432296_total_639_1	EC:2.7.7.7
CP001561.1_from_1932715_to_1934697_total_1983_1	EC:2.4.99.17
CP001561.1_from_1963536_to_1964286_total_751_2	EC:6.1.1.4
CP001561.1_from_2159277_to_2160495_total_1219_1	EC:4.1.1.31
CP001561.1_from_2229414_to_2231591_total_2178_3	EC:2.7.7.87
CP008922.1_from_4_to_2338131_total_2338128_529	EC:3.1.4.-;EC:3.1.4.41
CP008922.1_from_4_to_2338131_total_2338128_1535	EC:5.4.99.61
CP013262.1_from_3_to_2364377_total_2364375_450	EC:5.4.99.61
AP006716.1_from_869033_to_870691_total_1659_2	EC:1.14.99.48
AP006716.1_from_1193713_to_1195074_total_1362_1	EC:2.6.1.21
AP006716.1_from_1654622_to_1662700_total_8079_2	EC:2.3.1.-;EC:2.7.1.190
AP006716.1_from_2023629_to_2025218_total_1590_1	EC:2.3.1.180
AP006716.1_from_2638969_to_2640293_total_1325_1	EC:4.4.1.13
AP006718.1_from_68_to_2252_total_2185_1	EC:2.1.1.184
AP006719.1_from_3437_to_8129_total_4693_2	EC:2.3.2.22
HE579073.1_from_183373_to_184300_total_928_2	EC:1.2.1.38
HE579073.1_from_571043_to_571431_total_389_1	EC:3.1.2.-;EC:3.5.1.-;EC:3.5.1.124
HE579073.1_from_573589_to_573857_total_269_1	EC:2.7.1.16
HE579073.1_from_663256_to_663960_total_705_1	EC:7.5.2.4
HE579073.1_from_1090906_to_1091195_total_290_1	EC:1.14.99.48
HE579073.1_from_1304956_to_1305358_total_403_2	EC:4.2.3.1
HE579073.1_from_1552527_to_1552930_total_404_2	EC:1.4.4.2
HE579073.1_from_1655436_to_1655791_total_356_2	EC:3.6.4.12
HE579073.1_from_1710063_to_1710420_total_358_1	EC:2.3.3.16
HE579073.1_from_1734755_to_1735026_total_272_1	EC:2.8.1.4
HE579073.1_from_1756557_to_1757028_total_472_1	EC:6.3.4.3
HE579073.1_from_1767663_to_1767976_total_314_1	EC:6.3.2.8
HE579073.1_from_1950970_to_1951534_total_565_1	EC:2.5.1.n9
HE579073.1_from_1957068_to_1957344_total_277_1	EC:6.3.1.5
HE579073.1_from_2138455_to_2138843_total_389_1	EC:2.4.2.2
HE579073.1_from_2139606_to_2139890_total_285_1	EC:2.4.2.1
HE579073.1_from_2271818_to_2272230_total_413_1	EC:2.3.2.16
HE579073.1_from_2401731_to_2402196_total_466_1	EC:1.7.5.1
HE579073.1_from_2584318_to_2584593_total_276_2	EC:2.5.1.96
HE579073.1_from_2641828_to_2642309_total_482_1	EC:1.2.1.8
CP003382.1_from_2_to_3881838_total_3881837_1678	EC:2.7.1.39
CP003382.1_from_2_to_3881838_total_3881837_2618	EC:4.4.1.21
CP003382.1_from_2_to_3881838_total_3881837_3483	EC:7.1.1.-
CP016672.1_from_42209_to_42489_total_281_1	EC:6.1.1.14
CP016672.1_from_373653_to_374577_total_925_1	EC:3.2.1.183
CP016672.1_from_495924_to_496381_total_458_1	EC:2.3.2.6
CP016672.1_from_496430_to_497188_total_759_1	EC:2.3.2.6
CP016672.1_from_1279896_to_1280230_total_335_1	EC:1.17.7.3
CP000685.1_from_1064671_to_1066608_total_1938_1	EC:4.1.2.13
CP002251.1_from_84_to_30280_total_30197_24	EC:3.1.4.-;EC:3.1.4.41
CP002251.1_from_814727_to_827723_total_12997_1	EC:3.5.1.103
CP002251.1_from_1072948_to_1155395_total_82448_35	EC:5.4.99.61
CP013216.1_from_595084_to_595582_total_499_1	EC:2.7.1.24
CP013216.1_from_1942292_to_1942900_total_609_1	EC:1.1.1.94
HE983624.1_from_33_to_2129931_total_2129899_1843	EC:3.2.1.97
HE983624.1_from_33_to_2129931_total_2129899_2208	EC:3.5.3.6
CP012026.1_from_21957_to_23017_total_1061_1	EC:5.4.99.23
CP012026.1_from_656244_to_656975_total_732_1	EC:3.1.21.4
CP012026.1_from_805976_to_806224_total_249_1	EC:6.1.1.2
CP012026.1_from_904183_to_904968_total_786_2	EC:5.4.99.-
CP012026.1_from_1237202_to_1237893_total_692_1	EC:4.1.1.19
CP012026.1_from_1289306_to_1289580_total_275_1	EC:6.3.2.8
CP012026.1_from_1290722_to_1291213_total_492_1	EC:2.4.1.227
CP012026.1_from_1320411_to_1320665_total_255_1	EC:3.1.11.2
CP012026.1_from_1436377_to_1436998_total_622_1	EC:2.7.1.24
CP012026.1_from_1492079_to_1492359_total_281_1	EC:3.6.4.12
CP012026.1_from_1829935_to_1830441_total_507_1	EC:1.1.1.29
CP012026.1_from_1947556_to_1947967_total_412_1	EC:6.1.1.14
CP009246.1_from_5_to_2758647_total_2758643_652	EC:3.5.2.9
CP009246.1_from_5_to_2758647_total_2758643_1007	EC:1.2.4.2;EC:2.3.1.61
CP003407.1_from_13_to_2337618_total_2337606_24	EC:3.1.4.-;EC:3.1.4.41
CP003407.1_from_13_to_2337618_total_2337606_1016	EC:5.4.99.61
CP013137.1_from_222842_to_223143_total_302_1	EC:1.17.4.1
CP013137.1_from_361088_to_361237_total_150_1	EC:5.3.1.9
CP013137.1_from_477857_to_478554_total_698_3	EC:3.5.1.2;EC:6.3.5.3
CP013137.1_from_546629_to_547089_total_461_1	EC:1.14.99.48
CP013137.1_from_615072_to_615489_total_418_2	EC:6.3.5.5
CP013137.1_from_875506_to_875913_total_408_1	EC:3.-.-.-
CP013137.1_from_1090284_to_1090609_total_326_1	EC:1.4.4.2
CP013137.1_from_1179650_to_1179919_total_270_1	EC:3.5.1.-
CP013137.1_from_1192704_to_1192990_total_287_2	EC:3.6.4.12
CP013137.1_from_1202733_to_1203328_total_596_2	EC:6.1.1.9
CP013137.1_from_1418156_to_1418767_total_612_2	EC:2.1.1.207
CP013137.1_from_1588778_to_1589077_total_300_1	EC:3.2.1.26
CP013137.1_from_1682111_to_1682427_total_317_1	EC:6.3.4.2
CP013137.1_from_2161926_to_2162205_total_280_1	EC:6.3.2.1
CP013137.1_from_2509184_to_2509562_total_379_1	EC:2.3.1.16
CP013137.1_from_2643701_to_2644049_total_349_2	EC:2.1.1.14
CP013137.1_from_2689531_to_2689797_total_267_1	EC:1.1.1.205
CP002644.1_from_199200_to_201257_total_2058_1	EC:2.7.7.7
CP002644.1_from_550020_to_555037_total_5018_4	EC:2.7.1.66
CP002644.1_from_667799_to_672017_total_4219_1	EC:4.2.1.46
CP002644.1_from_965672_to_968138_total_2467_2	EC:2.7.7.72
CP002644.1_from_1002134_to_1005651_total_3518_6	EC:2.1.1.228
CP002421.1_from_19_to_2223513_total_2223495_72	EC:2.7.7.43
CP002421.1_from_19_to_2223513_total_2223495_77	EC:7.6.2.12
CP002421.1_from_19_to_2223513_total_2223495_789	EC:1.1.1.284
CP002421.1_from_19_to_2223513_total_2223495_936	EC:3.1.21.4
CP002421.1_from_19_to_2223513_total_2223495_1230	EC:2.4.99.6
CP002421.1_from_19_to_2223513_total_2223495_1927	EC:2.7.7.n1
CP011389.1_from_1204339_to_1309781_total_105443_57	EC:7.1.1.-
CP017420.1_from_347289_to_350405_total_3117_3	EC:7.2.2.-
CP017420.1_from_375933_to_379859_total_3927_1	EC:1.13.11.53;EC:1.13.11.54
CP017420.1_from_3989422_to_3993531_total_4110_3	EC:3.1.1.-;EC:3.1.1.96
CP011378.1_from_475136_to_478219_total_3084_2	EC:5.4.3.-
CP011378.1_from_635089_to_638268_total_3180_2	EC:3.2.2.20
CP011378.1_from_1346573_to_1351197_total_4625_3	EC:5.4.99.26
CP011378.1_from_2370846_to_2375282_total_4437_2	EC:6.4.1.4
CP018908.1_from_942323_to_942951_total_629_1	EC:2.3.1.-
CP018908.1_from_1318995_to_1320456_total_1462_2	EC:2.7.1.66
CP018908.1_from_1417066_to_1417659_total_594_1	EC:2.7.1.31
CP003909.1_from_139605_to_140179_total_575_1	EC:4.3.99.3
CP003909.1_from_229934_to_231108_total_1175_2	EC:3.6.1.41
CP003909.1_from_253773_to_254348_total_576_1	EC:3.1.26.3
CP003909.1_from_292167_to_294531_total_2365_3	EC:4.99.1.1
CP003909.1_from_427770_to_429211_total_1442_2	EC:2.5.1.16
CP003909.1_from_663727_to_665733_total_2007_2	EC:3.1.21.4
CP003909.1_from_848783_to_850536_total_1754_1	EC:2.7.7.59;EC:3.1.4.-
CP003909.1_from_1190702_to_1191818_total_1117_1	EC:5.4.99.-
CP003909.1_from_1206098_to_1207662_total_1565_1	EC:2.3.1.1;EC:2.3.1.35
CP003909.1_from_1335858_to_1336449_total_592_1	EC:2.7.6.5;EC:3.1.7.2
CP003909.1_from_1337290_to_1337927_total_638_2	EC:2.7.4.8
CP003909.1_from_1436851_to_1438062_total_1212_1	EC:1.7.2.4
CP003909.1_from_1554368_to_1555306_total_939_2	EC:3.5.1.128
CP003909.1_from_1746277_to_1749024_total_2748_2	EC:2.7.1.221
CP003909.1_from_2038983_to_2040155_total_1173_1	EC:3.1.21.4
CP001733.2_from_177201_to_178109_total_909_3	EC:3.1.3.5
CP001733.2_from_429335_to_430081_total_747_1	EC:3.6.1.41
CP001733.2_from_611714_to_612625_total_912_1	EC:4.1.1.37
CP001733.2_from_1441128_to_1441475_total_348_1	EC:4.2.1.8
CP001733.2_from_1507109_to_1507946_total_838_1	EC:2.7.1.60
CP001733.2_from_1860338_to_1861289_total_952_2	EC:1.5.1.2
CP001733.2_from_1981297_to_1983859_total_2563_2	EC:1.1.1.22
CP011387.1_from_526622_to_530105_total_3484_1	EC:3.1.11.6
CP011387.1_from_1906590_to_1908493_total_1904_4	EC:4.2.1.33
CP011387.1_from_2187620_to_2192130_total_4511_2	EC:3.6.4.12
CP011387.1_from_2511233_to_2518900_total_7668_4	EC:4.1.99.22
CP011387.1_from_2763590_to_2770362_total_6773_7	EC:2.4.1.21
CP007024.1_from_1181393_to_1181861_total_469_2	EC:4.1.99.3
CP007024.1_from_1385158_to_1386207_total_1050_1	EC:2.7.1.191
CP007024.1_from_1552052_to_1552469_total_418_1	EC:5.3.1.26
CP000920.1_from_95461_to_96586_total_1126_1	EC:3.2.1.52
CP000920.1_from_265129_to_265587_total_459_1	EC:3.2.1.86
CP000920.1_from_863043_to_863786_total_744_2	EC:1.2.1.41
CP000920.1_from_1206187_to_1206769_total_583_2	EC:1.7.1.7
CP000920.1_from_1439669_to_1443145_total_3477_1	EC:6.3.2.7
CP000920.1_from_1524351_to_1524923_total_573_1	EC:6.1.1.3
CP000920.1_from_1714806_to_1717621_total_2816_3	EC:2.1.1.72
CP011343.2_from_3_to_4621648_total_4621646_147	EC:7.2.2.16
CP011343.2_from_3_to_4621648_total_4621646_290	EC:1.2.99.6
CP011343.2_from_3_to_4621648_total_4621646_344	EC:2.3.1.18
CP011343.2_from_3_to_4621648_total_4621646_449	EC:7.6.2.2
CP011343.2_from_3_to_4621648_total_4621646_450	EC:7.6.2.2
CP011343.2_from_3_to_4621648_total_4621646_633	EC:3.5.1.128
CP011343.2_from_3_to_4621648_total_4621646_794	EC:1.1.1.-;EC:1.1.1.237
CP011343.2_from_3_to_4621648_total_4621646_1187	EC:4.3.2.7
CP011343.2_from_3_to_4621648_total_4621646_1393	EC:1.2.1.21;EC:1.2.1.22
CP011343.2_from_3_to_4621648_total_4621646_2045	EC:3.1.3.16
CP011343.2_from_3_to_4621648_total_4621646_2530	EC:3.1.3.27
CP011343.2_from_3_to_4621648_total_4621646_2658	EC:4.2.2.n1
CP011343.2_from_3_to_4621648_total_4621646_2694	EC:2.7.1.217
CP011343.2_from_3_to_4621648_total_4621646_3003	EC:3.6.1.25
CP011343.2_from_3_to_4621648_total_4621646_3305	EC:2.7.7.n1
CP011343.2_from_3_to_4621648_total_4621646_3316	EC:5.1.3.41
CP011343.2_from_3_to_4621648_total_4621646_3317	EC:2.7.1.218
CP011343.2_from_3_to_4621648_total_4621646_3582	EC:2.4.1.56
CP011343.2_from_3_to_4621648_total_4621646_3642	EC:3.2.1.122
